,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие метана (Вт/м²)
1185,2008-06-16 00:00:00,"24.00, 27.00",-0.15194346010684967
1186,2008-06-16 00:00:00,"24.00, 30.00",-0.1650644987821579
1187,2008-06-16 00:00:00,"24.00, 33.00",-0.19991353154182434
1188,2008-07-16 00:00:00,"30.00, 27.00",0.26995357871055603
1189,2008-07-16 00:00:00,"30.00, 30.00",0.26210859417915344
1190,2008-07-16 00:00:00,"30.00, 33.00",0.2532525956630707
1191,2008-07-16 00:00:00,"27.00, 27.00",0.3262919783592224
1192,2008-07-16 00:00:00,"27.00, 30.00",0.3508901298046112
1193,2008-07-16 00:00:00,"27.00, 33.00",0.37316206097602844
1194,2008-07-16 00:00:00,"24.00, 27.00",0.3911900818347931
1195,2008-07-16 00:00:00,"24.00, 30.00",0.38844940066337585
1196,2008-07-16 00:00:00,"24.00, 33.00",0.42446407675743103
1197,2008-07-16 00:00:00,"30.00, 27.00",-0.14592915773391724
1198,2008-07-16 00:00:00,"30.00, 30.00",-0.15763510763645172
1199,2008-07-16 00:00:00,"30.00, 33.00",-0.14699923992156982
1200,2008-07-16 00:00:00,"27.00, 27.00",-0.13628312945365906
1201,2008-07-16 00:00:00,"27.00, 30.00",-0.14154052734375
1202,2008-07-16 00:00:00,"27.00, 33.00",-0.18949447572231293
1203,2008-07-16 00:00:00,"24.00, 27.00",-0.14383722841739655
1204,2008-07-16 00:00:00,"24.00, 30.00",-0.1537948101758957
1205,2008-07-16 00:00:00,"24.00, 33.00",-0.1848927140235901
1206,2008-08-16 00:00:00,"30.00, 27.00",0.21622097492218018
1207,2008-08-16 00:00:00,"30.00, 30.00",0.24353815615177155
1208,2008-08-16 00:00:00,"30.00, 33.00",0.24289432168006897
1209,2008-08-16 00:00:00,"27.00, 27.00",0.3053008019924164
1210,2008-08-16 00:00:00,"27.00, 30.00",0.33845964074134827
1211,2008-08-16 00:00:00,"27.00, 33.00",0.3734268546104431
1212,2008-08-16 00:00:00,"24.00, 27.00",0.3727397322654724
1213,2008-08-16 00:00:00,"24.00, 30.00",0.3775152266025543
1214,2008-08-16 00:00:00,"24.00, 33.00",0.4310795068740845
1215,2008-08-16 00:00:00,"30.00, 27.00",-0.12809310853481293
1216,2008-08-16 00:00:00,"30.00, 30.00",-0.14204750955104828
1217,2008-08-16 00:00:00,"30.00, 33.00",-0.13493642210960388
1218,2008-08-16 00:00:00,"27.00, 27.00",-0.1254252791404724
1219,2008-08-16 00:00:00,"27.00, 30.00",-0.13216622173786163
1220,2008-08-16 00:00:00,"27.00, 33.00",-0.1786346435546875
1221,2008-08-16 00:00:00,"24.00, 27.00",-0.13617879152297974
1222,2008-08-16 00:00:00,"24.00, 30.00",-0.14548467099666595
1223,2008-08-16 00:00:00,"24.00, 33.00",-0.17725741863250732
1224,2008-09-16 00:00:00,"30.00, 27.00",0.20593057572841644
1225,2008-09-16 00:00:00,"30.00, 30.00",0.22559915482997894
1226,2008-09-16 00:00:00,"30.00, 33.00",0.19720254838466644
1227,2008-09-16 00:00:00,"27.00, 27.00",0.3041849732398987
1228,2008-09-16 00:00:00,"27.00, 30.00",0.3395528197288513
1229,2008-09-16 00:00:00,"27.00, 33.00",0.34871724247932434
1230,2008-09-16 00:00:00,"24.00, 27.00",0.38446247577667236
1231,2008-09-16 00:00:00,"24.00, 30.00",0.375173956155777
1232,2008-09-16 00:00:00,"24.00, 33.00",0.3881388306617737
1233,2008-09-16 00:00:00,"30.00, 27.00",-0.11408691108226776
1234,2008-09-16 00:00:00,"30.00, 30.00",-0.12683309614658356
1235,2008-09-16 00:00:00,"30.00, 33.00",-0.11654866486787796
1236,2008-09-16 00:00:00,"27.00, 27.00",-0.11643879860639572
1237,2008-09-16 00:00:00,"27.00, 30.00",-0.12254435569047928
1238,2008-09-16 00:00:00,"27.00, 33.00",-0.1642756164073944
1239,2008-09-16 00:00:00,"24.00, 27.00",-0.1289464384317398
1240,2008-09-16 00:00:00,"24.00, 30.00",-0.13505452871322632
1241,2008-09-16 00:00:00,"24.00, 33.00",-0.15628764033317566
1242,2008-10-16 00:00:00,"30.00, 27.00",0.21646708250045776
1243,2008-10-16 00:00:00,"30.00, 30.00",0.2190098911523819
1244,2008-10-16 00:00:00,"30.00, 33.00",0.1945170760154724
1245,2008-10-16 00:00:00,"27.00, 27.00",0.280120849609375
1246,2008-10-16 00:00:00,"27.00, 30.00",0.30849137902259827
1247,2008-10-16 00:00:00,"27.00, 33.00",0.3388839364051819
1248,2008-10-16 00:00:00,"24.00, 27.00",0.3630961775779724
1249,2008-10-16 00:00:00,"24.00, 30.00",0.3559865653514862
1250,2008-10-16 00:00:00,"24.00, 33.00",0.3594783544540405
1251,2008-10-16 00:00:00,"30.00, 27.00",-0.10005803406238556
1252,2008-10-16 00:00:00,"30.00, 30.00",-0.10767167806625366
1253,2008-10-16 00:00:00,"30.00, 33.00",-0.0991676077246666
1254,2008-10-16 00:00:00,"27.00, 27.00",-0.10366968810558319
1255,2008-10-16 00:00:00,"27.00, 30.00",-0.10889976471662521
1256,2008-10-16 00:00:00,"27.00, 33.00",-0.15186728537082672
1257,2008-10-16 00:00:00,"24.00, 27.00",-0.11886399984359741
1258,2008-10-16 00:00:00,"24.00, 30.00",-0.12474995106458664
1259,2008-10-16 00:00:00,"24.00, 33.00",-0.14463560283184052
1260,2008-11-16 00:00:00,"30.00, 27.00",0.2770243287086487
1261,2008-11-16 00:00:00,"30.00, 30.00",0.29540812969207764
1262,2008-11-16 00:00:00,"30.00, 33.00",0.2965657413005829
1263,2008-11-16 00:00:00,"27.00, 27.00",0.34344178438186646
1264,2008-11-16 00:00:00,"27.00, 30.00",0.36308592557907104
1265,2008-11-16 00:00:00,"27.00, 33.00",0.36892902851104736
1266,2008-11-16 00:00:00,"24.00, 27.00",0.4141225218772888
1267,2008-11-16 00:00:00,"24.00, 30.00",0.3875417113304138
1268,2008-11-16 00:00:00,"24.00, 33.00",0.35751038789749146
1269,2008-11-16 00:00:00,"30.00, 27.00",-0.09219054877758026
1270,2008-11-16 00:00:00,"30.00, 30.00",-0.09864094853401184
1271,2008-11-16 00:00:00,"30.00, 33.00",-0.09501317143440247
1272,2008-11-16 00:00:00,"27.00, 27.00",-0.0958351120352745
1273,2008-11-16 00:00:00,"27.00, 30.00",-0.10054473578929901
1274,2008-11-16 00:00:00,"27.00, 33.00",-0.13749898970127106
1275,2008-11-16 00:00:00,"24.00, 27.00",-0.11430180817842484
1276,2008-11-16 00:00:00,"24.00, 30.00",-0.11680959165096283
1277,2008-11-16 00:00:00,"24.00, 33.00",-0.13314920663833618
1278,2008-12-16 00:00:00,"30.00, 27.00",0.2889128625392914
1279,2008-12-16 00:00:00,"30.00, 30.00",0.31784746050834656
1280,2008-12-16 00:00:00,"30.00, 33.00",0.33990478515625
1281,2008-12-16 00:00:00,"27.00, 27.00",0.35367411375045776
1282,2008-12-16 00:00:00,"27.00, 30.00",0.39746683835983276
1283,2008-12-16 00:00:00,"27.00, 33.00",0.44443732500076294
1284,2008-12-16 00:00:00,"24.00, 27.00",0.4162115156650543
1285,2008-12-16 00:00:00,"24.00, 30.00",0.4186716377735138
1286,2008-12-16 00:00:00,"24.00, 33.00",0.4298253357410431
1287,2008-12-16 00:00:00,"30.00, 27.00",-0.08102072775363922
1288,2008-12-16 00:00:00,"30.00, 30.00",-0.08587523549795151
1289,2008-12-16 00:00:00,"30.00, 33.00",-0.0897364467382431
1290,2008-12-16 00:00:00,"27.00, 27.00",-0.08711439371109009
1291,2008-12-16 00:00:00,"27.00, 30.00",-0.09544200450181961
1292,2008-12-16 00:00:00,"27.00, 33.00",-0.1384890228509903
1293,2008-12-16 00:00:00,"24.00, 27.00",-0.10226784646511078
1294,2008-12-16 00:00:00,"24.00, 30.00",-0.11175242066383362
1295,2008-12-16 00:00:00,"24.00, 33.00",-0.13881954550743103
1296,2009-01-16 00:00:00,"30.00, 27.00",0.34530147910118103
1297,2009-01-16 00:00:00,"30.00, 30.00",0.3636789619922638
1298,2009-01-16 00:00:00,"30.00, 33.00",0.3734396696090698
1299,2009-01-16 00:00:00,"27.00, 27.00",0.39525678753852844
1300,2009-01-16 00:00:00,"27.00, 30.00",0.4332748055458069
1301,2009-01-16 00:00:00,"27.00, 33.00",0.4656081795692444
1302,2009-01-16 00:00:00,"24.00, 27.00",0.45784637331962585
1303,2009-01-16 00:00:00,"24.00, 30.00",0.4655289053916931
1304,2009-01-16 00:00:00,"24.00, 33.00",0.48187845945358276
1305,2009-01-16 00:00:00,"30.00, 27.00",-0.10044983774423599
1306,2009-01-16 00:00:00,"30.00, 30.00",-0.10537473857402802
1307,2009-01-16 00:00:00,"30.00, 33.00",-0.10689938813447952
1308,2009-01-16 00:00:00,"27.00, 27.00",-0.09810933470726013
1309,2009-01-16 00:00:00,"27.00, 30.00",-0.10719618946313858
1310,2009-01-16 00:00:00,"27.00, 33.00",-0.1556256264448166
1311,2009-01-16 00:00:00,"24.00, 27.00",-0.11523831635713577
1312,2009-01-16 00:00:00,"24.00, 30.00",-0.1254267543554306
1313,2009-01-16 00:00:00,"24.00, 33.00",-0.15302030742168427
1314,2009-02-16 00:00:00,"30.00, 27.00",0.36986324191093445
1315,2009-02-16 00:00:00,"30.00, 30.00",0.3958827555179596
1316,2009-02-16 00:00:00,"30.00, 33.00",0.38990673422813416
1317,2009-02-16 00:00:00,"27.00, 27.00",0.44002479314804077
1318,2009-02-16 00:00:00,"27.00, 30.00",0.46478271484375
1319,2009-02-16 00:00:00,"27.00, 33.00",0.4891292154788971
1320,2009-02-16 00:00:00,"24.00, 27.00",0.5217328667640686
1321,2009-02-16 00:00:00,"24.00, 30.00",0.5173819661140442
1322,2009-02-16 00:00:00,"24.00, 33.00",0.5193361639976501
1323,2009-02-16 00:00:00,"30.00, 27.00",-0.12061010301113129
1324,2009-02-16 00:00:00,"30.00, 30.00",-0.12842287123203278
1325,2009-02-16 00:00:00,"30.00, 33.00",-0.12366648763418198
1326,2009-02-16 00:00:00,"27.00, 27.00",-0.12348638474941254
1327,2009-02-16 00:00:00,"27.00, 30.00",-0.1251021772623062
1328,2009-02-16 00:00:00,"27.00, 33.00",-0.17421285808086395
1329,2009-02-16 00:00:00,"24.00, 27.00",-0.14131490886211395
1330,2009-02-16 00:00:00,"24.00, 30.00",-0.1490086168050766
1331,2009-02-16 00:00:00,"24.00, 33.00",-0.17404229938983917
1332,2009-03-16 00:00:00,"30.00, 27.00",0.3768330216407776
1333,2009-03-16 00:00:00,"30.00, 30.00",0.3874078691005707
1334,2009-03-16 00:00:00,"30.00, 33.00",0.37953925132751465
1335,2009-03-16 00:00:00,"27.00, 27.00",0.43683943152427673
1336,2009-03-16 00:00:00,"27.00, 30.00",0.4734339416027069
1337,2009-03-16 00:00:00,"27.00, 33.00",0.4899764657020569
1338,2009-03-16 00:00:00,"24.00, 27.00",0.5160945653915405
1339,2009-03-16 00:00:00,"24.00, 30.00",0.5244928002357483
1340,2009-03-16 00:00:00,"24.00, 33.00",0.5383793115615845
1341,2009-03-16 00:00:00,"30.00, 27.00",-0.1424708217382431
1342,2009-03-16 00:00:00,"30.00, 30.00",-0.15026067197322845
1343,2009-03-16 00:00:00,"30.00, 33.00",-0.14419038593769073
1344,2009-03-16 00:00:00,"27.00, 27.00",-0.1423019915819168
1345,2009-03-16 00:00:00,"27.00, 30.00",-0.14733444154262543
1346,2009-03-16 00:00:00,"27.00, 33.00",-0.2010360211133957
1347,2009-03-16 00:00:00,"24.00, 27.00",-0.15944646298885345
1348,2009-03-16 00:00:00,"24.00, 30.00",-0.1700001358985901
1349,2009-03-16 00:00:00,"24.00, 33.00",-0.19992507994174957
1350,2009-04-16 00:00:00,"30.00, 27.00",0.3746744692325592
1351,2009-04-16 00:00:00,"30.00, 30.00",0.3929595947265625
1352,2009-04-16 00:00:00,"30.00, 33.00",0.390533447265625
1353,2009-04-16 00:00:00,"27.00, 27.00",0.417410284280777
1354,2009-04-16 00:00:00,"27.00, 30.00",0.4556569457054138
1355,2009-04-16 00:00:00,"27.00, 33.00",0.4822377562522888
1356,2009-04-16 00:00:00,"24.00, 27.00",0.47919514775276184
1357,2009-04-16 00:00:00,"24.00, 30.00",0.49304401874542236
1358,2009-04-16 00:00:00,"24.00, 33.00",0.5254882574081421
1359,2009-04-16 00:00:00,"30.00, 27.00",-0.14989572763442993
1360,2009-04-16 00:00:00,"30.00, 30.00",-0.16300658881664276
1361,2009-04-16 00:00:00,"30.00, 33.00",-0.15545959770679474
1362,2009-04-16 00:00:00,"27.00, 27.00",-0.13750101625919342
1363,2009-04-16 00:00:00,"27.00, 30.00",-0.14315541088581085
1364,2009-04-16 00:00:00,"27.00, 33.00",-0.19506631791591644
1365,2009-04-16 00:00:00,"24.00, 27.00",-0.1490839570760727
1366,2009-04-16 00:00:00,"24.00, 30.00",-0.16089121997356415
1367,2009-04-16 00:00:00,"24.00, 33.00",-0.19086863100528717
1368,2009-05-16 00:00:00,"30.00, 27.00",0.34146904945373535
1369,2009-05-16 00:00:00,"30.00, 30.00",0.3335148096084595
1370,2009-05-16 00:00:00,"30.00, 33.00",0.33069831132888794
1371,2009-05-16 00:00:00,"27.00, 27.00",0.3986166715621948
1372,2009-05-16 00:00:00,"27.00, 30.00",0.4207625985145569
1373,2009-05-16 00:00:00,"27.00, 33.00",0.4348272383213043
1374,2009-05-16 00:00:00,"24.00, 27.00",0.46028974652290344
1375,2009-05-16 00:00:00,"24.00, 30.00",0.4573482275009155
1376,2009-05-16 00:00:00,"24.00, 33.00",0.4743229150772095
1377,2009-05-16 00:00:00,"30.00, 27.00",-0.15782903134822845
1378,2009-05-16 00:00:00,"30.00, 30.00",-0.16394633054733276
1379,2009-05-16 00:00:00,"30.00, 33.00",-0.1545705497264862
1380,2009-05-16 00:00:00,"27.00, 27.00",-0.14821772277355194
1381,2009-05-16 00:00:00,"27.00, 30.00",-0.15045461058616638
1382,2009-05-16 00:00:00,"27.00, 33.00",-0.1933441162109375
1383,2009-05-16 00:00:00,"24.00, 27.00",-0.15682145953178406
1384,2009-05-16 00:00:00,"24.00, 30.00",-0.1584324985742569
1385,2009-05-16 00:00:00,"24.00, 33.00",-0.18137851357460022
1386,2009-06-16 00:00:00,"30.00, 27.00",0.3332621157169342
1387,2009-06-16 00:00:00,"30.00, 30.00",0.339761346578598
1388,2009-06-16 00:00:00,"30.00, 33.00",0.3590291440486908
1389,2009-06-16 00:00:00,"27.00, 27.00",0.4054718017578125
1390,2009-06-16 00:00:00,"27.00, 30.00",0.441384881734848
1391,2009-06-16 00:00:00,"27.00, 33.00",0.4718129336833954
1392,2009-06-16 00:00:00,"24.00, 27.00",0.4757629334926605
1393,2009-06-16 00:00:00,"24.00, 30.00",0.5047037601470947
1394,2009-06-16 00:00:00,"24.00, 33.00",0.5412424802780151
1395,2009-06-16 00:00:00,"30.00, 27.00",-0.15905354917049408
1396,2009-06-16 00:00:00,"30.00, 30.00",-0.1743779480457306
1397,2009-06-16 00:00:00,"30.00, 33.00",-0.1686345487833023
1398,2009-06-16 00:00:00,"27.00, 27.00",-0.15210266411304474
1399,2009-06-16 00:00:00,"27.00, 30.00",-0.1569371521472931
1400,2009-06-16 00:00:00,"27.00, 33.00",-0.21240438520908356
1401,2009-06-16 00:00:00,"24.00, 27.00",-0.15981191396713257
1402,2009-06-16 00:00:00,"24.00, 30.00",-0.17622986435890198
1403,2009-06-16 00:00:00,"24.00, 33.00",-0.21188761293888092
1404,2009-07-16 00:00:00,"30.00, 27.00",0.2351842075586319
1405,2009-07-16 00:00:00,"30.00, 30.00",0.2483678013086319
1406,2009-07-16 00:00:00,"30.00, 33.00",0.2469649761915207
1407,2009-07-16 00:00:00,"27.00, 27.00",0.30530276894569397
1408,2009-07-16 00:00:00,"27.00, 30.00",0.3390935957431793
1409,2009-07-16 00:00:00,"27.00, 33.00",0.3625980615615845
1410,2009-07-16 00:00:00,"24.00, 27.00",0.3809991776943207
1411,2009-07-16 00:00:00,"24.00, 30.00",0.38350948691368103
1412,2009-07-16 00:00:00,"24.00, 33.00",0.4144099950790405
1413,2009-07-16 00:00:00,"30.00, 27.00",-0.14125749468803406
1414,2009-07-16 00:00:00,"30.00, 30.00",-0.15302498638629913
1415,2009-07-16 00:00:00,"30.00, 33.00",-0.14528828859329224
1416,2009-07-16 00:00:00,"27.00, 27.00",-0.13391950726509094
1417,2009-07-16 00:00:00,"27.00, 30.00",-0.13886088132858276
1418,2009-07-16 00:00:00,"27.00, 33.00",-0.18584565818309784
1419,2009-07-16 00:00:00,"24.00, 27.00",-0.1436442732810974
1420,2009-07-16 00:00:00,"24.00, 30.00",-0.15466751158237457
1421,2009-07-16 00:00:00,"24.00, 33.00",-0.18572998046875
1422,2009-08-16 00:00:00,"30.00, 27.00",0.22413881123065948
1423,2009-08-16 00:00:00,"30.00, 30.00",0.24877043068408966
1424,2009-08-16 00:00:00,"30.00, 33.00",0.2348790317773819
1425,2009-08-16 00:00:00,"27.00, 27.00",0.3130040466785431
1426,2009-08-16 00:00:00,"27.00, 30.00",0.3470163643360138
1427,2009-08-16 00:00:00,"27.00, 33.00",0.35602888464927673
1428,2009-08-16 00:00:00,"24.00, 27.00",0.36761966347694397
1429,2009-08-16 00:00:00,"24.00, 30.00",0.36646294593811035
1430,2009-08-16 00:00:00,"24.00, 33.00",0.3975712060928345
1431,2009-08-16 00:00:00,"30.00, 27.00",-0.13392098248004913
1432,2009-08-16 00:00:00,"30.00, 30.00",-0.14831838011741638
1433,2009-08-16 00:00:00,"30.00, 33.00",-0.13927681744098663
1434,2009-08-16 00:00:00,"27.00, 27.00",-0.13151304423809052
1435,2009-08-16 00:00:00,"27.00, 30.00",-0.13808219134807587
1436,2009-08-16 00:00:00,"27.00, 33.00",-0.1815500557422638
1437,2009-08-16 00:00:00,"24.00, 27.00",-0.13825497031211853
1438,2009-08-16 00:00:00,"24.00, 30.00",-0.14665910601615906
1439,2009-08-16 00:00:00,"24.00, 33.00",-0.17223875224590302
1440,2009-09-16 00:00:00,"30.00, 27.00",0.18774108588695526
1441,2009-09-16 00:00:00,"30.00, 30.00",0.20828552544116974
1442,2009-09-16 00:00:00,"30.00, 33.00",0.18671366572380066
1443,2009-09-16 00:00:00,"27.00, 27.00",0.2792154848575592
1444,2009-09-16 00:00:00,"27.00, 30.00",0.31822001934051514
1445,2009-09-16 00:00:00,"27.00, 33.00",0.3380025327205658
1446,2009-09-16 00:00:00,"24.00, 27.00",0.3591115176677704
1447,2009-09-16 00:00:00,"24.00, 30.00",0.3709065616130829
1448,2009-09-16 00:00:00,"24.00, 33.00",0.40016376972198486
1449,2009-09-16 00:00:00,"30.00, 27.00",-0.11537373811006546
1450,2009-09-16 00:00:00,"30.00, 30.00",-0.12830810248851776
1451,2009-09-16 00:00:00,"30.00, 33.00",-0.11864165961742401
1452,2009-09-16 00:00:00,"27.00, 27.00",-0.11499480903148651
1453,2009-09-16 00:00:00,"27.00, 30.00",-0.12313690036535263
1454,2009-09-16 00:00:00,"27.00, 33.00",-0.16864827275276184
1455,2009-09-16 00:00:00,"24.00, 27.00",-0.12765808403491974
1456,2009-09-16 00:00:00,"24.00, 30.00",-0.1379450410604477
1457,2009-09-16 00:00:00,"24.00, 33.00",-0.16503143310546875
1458,2009-10-16 00:00:00,"30.00, 27.00",0.2470230609178543
1459,2009-10-16 00:00:00,"30.00, 30.00",0.2561655342578888
1460,2009-10-16 00:00:00,"30.00, 33.00",0.2230854630470276
1461,2009-10-16 00:00:00,"27.00, 27.00",0.30002519488334656
1462,2009-10-16 00:00:00,"27.00, 30.00",0.3268698453903198
1463,2009-10-16 00:00:00,"27.00, 33.00",0.33838382363319397
1464,2009-10-16 00:00:00,"24.00, 27.00",0.36425191164016724
1465,2009-10-16 00:00:00,"24.00, 30.00",0.3641229569911957
1466,2009-10-16 00:00:00,"24.00, 33.00",0.3562582731246948
1467,2009-10-16 00:00:00,"30.00, 27.00",-0.10305096954107285
1468,2009-10-16 00:00:00,"30.00, 30.00",-0.1078806221485138
1469,2009-10-16 00:00:00,"30.00, 33.00",-0.09677567332983017
1470,2009-10-16 00:00:00,"27.00, 27.00",-0.10016607493162155
1471,2009-10-16 00:00:00,"27.00, 30.00",-0.10537891834974289
1472,2009-10-16 00:00:00,"27.00, 33.00",-0.14164979755878448
1473,2009-10-16 00:00:00,"24.00, 27.00",-0.11329896748065948
1474,2009-10-16 00:00:00,"24.00, 30.00",-0.1200876533985138
1475,2009-10-16 00:00:00,"24.00, 33.00",-0.13936343789100647
1476,2009-11-16 00:00:00,"30.00, 27.00",0.28046366572380066
1477,2009-11-16 00:00:00,"30.00, 30.00",0.2860768735408783
1478,2009-11-16 00:00:00,"30.00, 33.00",0.28774210810661316
1479,2009-11-16 00:00:00,"27.00, 27.00",0.3178904354572296
1480,2009-11-16 00:00:00,"27.00, 30.00",0.3522990047931671
1481,2009-11-16 00:00:00,"27.00, 33.00",0.3982859253883362
1482,2009-11-16 00:00:00,"24.00, 27.00",0.37702637910842896
1483,2009-11-16 00:00:00,"24.00, 30.00",0.3988199830055237
1484,2009-11-16 00:00:00,"24.00, 33.00",0.395529180765152
1485,2009-11-16 00:00:00,"30.00, 27.00",-0.09766413271427155
1486,2009-11-16 00:00:00,"30.00, 30.00",-0.10216547548770905
1487,2009-11-16 00:00:00,"30.00, 33.00",-0.09696654975414276
1488,2009-11-16 00:00:00,"27.00, 27.00",-0.09600473940372467
1489,2009-11-16 00:00:00,"27.00, 30.00",-0.1015574112534523
1490,2009-11-16 00:00:00,"27.00, 33.00",-0.1449427306652069
1491,2009-11-16 00:00:00,"24.00, 27.00",-0.11170171201229095
1492,2009-11-16 00:00:00,"24.00, 30.00",-0.12164738774299622
1493,2009-11-16 00:00:00,"24.00, 33.00",-0.1420445740222931
1494,2009-12-16 00:00:00,"30.00, 27.00",0.3099069893360138
1495,2009-12-16 00:00:00,"30.00, 30.00",0.3152298331260681
1496,2009-12-16 00:00:00,"30.00, 33.00",0.31479668617248535
1497,2009-12-16 00:00:00,"27.00, 27.00",0.35860222578048706
1498,2009-12-16 00:00:00,"27.00, 30.00",0.37319356203079224
1499,2009-12-16 00:00:00,"27.00, 33.00",0.4167155623435974
1500,2009-12-16 00:00:00,"24.00, 27.00",0.4366484582424164
1501,2009-12-16 00:00:00,"24.00, 30.00",0.41664764285087585
1502,2009-12-16 00:00:00,"24.00, 33.00",0.4150715470314026
1503,2009-12-16 00:00:00,"30.00, 27.00",-0.09369991719722748
1504,2009-12-16 00:00:00,"30.00, 30.00",-0.09589164704084396
1505,2009-12-16 00:00:00,"30.00, 33.00",-0.0907600149512291
1506,2009-12-16 00:00:00,"27.00, 27.00",-0.09502903372049332
1507,2009-12-16 00:00:00,"27.00, 30.00",-0.0979914516210556
1508,2009-12-16 00:00:00,"27.00, 33.00",-0.14120261371135712
1509,2009-12-16 00:00:00,"24.00, 27.00",-0.11491271108388901
1510,2009-12-16 00:00:00,"24.00, 30.00",-0.1185447946190834
1511,2009-12-16 00:00:00,"24.00, 33.00",-0.138990581035614
1512,2010-01-16 00:00:00,"30.00, 27.00",0.34868401288986206
1513,2010-01-16 00:00:00,"30.00, 30.00",0.3687458634376526
1514,2010-01-16 00:00:00,"30.00, 33.00",0.35319963097572327
1515,2010-01-16 00:00:00,"27.00, 27.00",0.39493387937545776
1516,2010-01-16 00:00:00,"27.00, 30.00",0.4283319413661957
1517,2010-01-16 00:00:00,"27.00, 33.00",0.4702118933200836
1518,2010-01-16 00:00:00,"24.00, 27.00",0.48441043496131897
1519,2010-01-16 00:00:00,"24.00, 30.00",0.4858388602733612
1520,2010-01-16 00:00:00,"24.00, 33.00",0.4633769392967224
1521,2010-01-16 00:00:00,"30.00, 27.00",-0.10505897551774979
1522,2010-01-16 00:00:00,"30.00, 30.00",-0.10812697559595108
1523,2010-01-16 00:00:00,"30.00, 33.00",-0.10010774433612823
1524,2010-01-16 00:00:00,"27.00, 27.00",-0.10200180858373642
1525,2010-01-16 00:00:00,"27.00, 30.00",-0.10538039356470108
1526,2010-01-16 00:00:00,"27.00, 33.00",-0.14986124634742737
1527,2010-01-16 00:00:00,"24.00, 27.00",-0.12031776458024979
1528,2010-01-16 00:00:00,"24.00, 30.00",-0.12778300046920776
1529,2010-01-16 00:00:00,"24.00, 33.00",-0.14769621193408966
1530,2010-02-16 00:00:00,"30.00, 27.00",0.3938380777835846
1531,2010-02-16 00:00:00,"30.00, 30.00",0.3933214545249939
1532,2010-02-16 00:00:00,"30.00, 33.00",0.36620983481407166
1533,2010-02-16 00:00:00,"27.00, 27.00",0.4655565619468689
1534,2010-02-16 00:00:00,"27.00, 30.00",0.4645015299320221
1535,2010-02-16 00:00:00,"27.00, 33.00",0.42867279052734375
1536,2010-02-16 00:00:00,"24.00, 27.00",0.5216227769851685
1537,2010-02-16 00:00:00,"24.00, 30.00",0.48602184653282166
1538,2010-02-16 00:00:00,"24.00, 33.00",0.45342037081718445
1539,2010-02-16 00:00:00,"30.00, 27.00",-0.12251254171133041
