,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие аэрозолей с излучением,Радиационное воздействие метана
1101,2008-02-16 00:00:00,"27.00, 27.00",0.7621491551399231,0.3901219964027405
1102,2008-02-16 00:00:00,"27.00, 30.00",0.729949414730072,0.4335006177425384
1103,2008-02-16 00:00:00,"27.00, 33.00",0.579345703125,0.4849195778369903
1104,2008-02-16 00:00:00,"24.00, 27.00",0.4508740603923797,0.4720727205276489
1105,2008-02-16 00:00:00,"24.00, 30.00",0.6937903165817261,0.4752302467823028
1106,2008-02-16 00:00:00,"24.00, 33.00",0.5840543508529663,0.4709483087062835
1107,2008-02-16 00:00:00,"30.00, 27.00",-3.1134026050567627,-0.1152051761746406
1108,2008-02-16 00:00:00,"30.00, 30.00",-3.2847654819488525,-0.1200177446007728
1109,2008-02-16 00:00:00,"30.00, 33.00",-3.5883007049560547,-0.1160959675908088
1110,2008-02-16 00:00:00,"27.00, 27.00",-2.9471263885498047,-0.1222813054919242
1111,2008-02-16 00:00:00,"27.00, 30.00",-2.932941675186157,-0.1270441561937332
1112,2008-02-16 00:00:00,"27.00, 33.00",-3.526355504989624,-0.1807414144277572
1113,2008-02-16 00:00:00,"24.00, 27.00",-1.832702159881592,-0.1420614272356033
1114,2008-02-16 00:00:00,"24.00, 30.00",-3.1516435146331787,-0.1499155014753341
1115,2008-02-16 00:00:00,"24.00, 33.00",-3.339958429336548,-0.1746221035718917
1116,2008-03-16 00:00:00,"30.00, 27.00",1.5578701496124268,0.3949496448040008
1117,2008-03-16 00:00:00,"30.00, 30.00",1.1093090772628784,0.4288123250007629
1118,2008-03-16 00:00:00,"30.00, 33.00",1.0806559324264526,0.4353677034378052
1119,2008-03-16 00:00:00,"27.00, 27.00",0.6165121793746948,0.4636880159378052
1120,2008-03-16 00:00:00,"27.00, 30.00",0.970625340938568,0.5037969946861267
1121,2008-03-16 00:00:00,"27.00, 33.00",0.7953540682792664,0.5075033903121948
1122,2008-03-16 00:00:00,"24.00, 27.00",0.5675019025802612,0.5398746728897095
1123,2008-03-16 00:00:00,"24.00, 30.00",0.7825042009353638,0.5230348706245422
1124,2008-03-16 00:00:00,"24.00, 33.00",0.8561194539070129,0.5155925154685974
1125,2008-03-16 00:00:00,"30.00, 27.00",-4.286220550537109,-0.1399277746677398
1126,2008-03-16 00:00:00,"30.00, 30.00",-3.779100179672241,-0.1514407694339752
1127,2008-03-16 00:00:00,"30.00, 33.00",-3.978881359100342,-0.1441861987113952
1128,2008-03-16 00:00:00,"27.00, 27.00",-2.7897772789001465,-0.1359336674213409
1129,2008-03-16 00:00:00,"27.00, 30.00",-3.387703418731689,-0.1409085243940353
1130,2008-03-16 00:00:00,"27.00, 33.00",-4.325240612030029,-0.1867705285549163
1131,2008-03-16 00:00:00,"24.00, 27.00",-2.3880186080932617,-0.1528044641017913
1132,2008-03-16 00:00:00,"24.00, 30.00",-3.369857788085937,-0.1582518517971038
1133,2008-03-16 00:00:00,"24.00, 33.00",-4.240222454071045,-0.1836173832416534
1134,2008-04-16 00:00:00,"30.00, 27.00",0.5783904790878296,0.4042134582996368
1135,2008-04-16 00:00:00,"30.00, 30.00",0.9266154170036316,0.4179199337959289
1136,2008-04-16 00:00:00,"30.00, 33.00",0.8543975949287415,0.4105234742164612
1137,2008-04-16 00:00:00,"27.00, 27.00",0.6632466912269592,0.4721689820289612
1138,2008-04-16 00:00:00,"27.00, 30.00",0.942608654499054,0.5085286498069763
1139,2008-04-16 00:00:00,"27.00, 33.00",0.7967213988304138,0.5394337773323059
1140,2008-04-16 00:00:00,"24.00, 27.00",0.4276703000068664,0.5387613773345947
1141,2008-04-16 00:00:00,"24.00, 30.00",0.6744425296783447,0.5296834111213684
1142,2008-04-16 00:00:00,"24.00, 33.00",0.8337920904159546,0.525653064250946
1143,2008-04-16 00:00:00,"30.00, 27.00",-4.220897197723389,-0.1586776673793792
1144,2008-04-16 00:00:00,"30.00, 30.00",-5.847274303436279,-0.171559140086174
1145,2008-04-16 00:00:00,"30.00, 33.00",-4.796121597290039,-0.1615727692842483
1146,2008-04-16 00:00:00,"27.00, 27.00",-4.022387027740479,-0.1567703187465667
1147,2008-04-16 00:00:00,"27.00, 30.00",-4.565400123596191,-0.1607996672391891
1148,2008-04-16 00:00:00,"27.00, 33.00",-5.143788814544678,-0.2120646089315414
1149,2008-04-16 00:00:00,"24.00, 27.00",-2.7556395530700684,-0.1644912660121917
1150,2008-04-16 00:00:00,"24.00, 30.00",-4.20596170425415,-0.1686604768037796
1151,2008-04-16 00:00:00,"24.00, 33.00",-6.0037617683410645,-0.1892300993204116
1152,2008-05-16 00:00:00,"30.00, 27.00",0.7366047501564026,0.3301421105861664
1153,2008-05-16 00:00:00,"30.00, 30.00",0.9477854371070862,0.3560505509376526
1154,2008-05-16 00:00:00,"30.00, 33.00",0.8956456184387207,0.3701230883598327
1155,2008-05-16 00:00:00,"27.00, 27.00",0.5506916642189026,0.3902253210544586
1156,2008-05-16 00:00:00,"27.00, 30.00",0.7249726057052612,0.4310224056243896
1157,2008-05-16 00:00:00,"27.00, 33.00",0.5573917627334595,0.4660713374614715
1158,2008-05-16 00:00:00,"24.00, 27.00",0.4090625345706939,0.4539411067962646
1159,2008-05-16 00:00:00,"24.00, 30.00",0.6198750138282776,0.4751291573047638
1160,2008-05-16 00:00:00,"24.00, 33.00",0.5515313744544983,0.5200520157814026
1161,2008-05-16 00:00:00,"30.00, 27.00",-4.894745826721191,-0.1474062949419021
1162,2008-05-16 00:00:00,"30.00, 30.00",-5.732734203338623,-0.1680184602737426
1163,2008-05-16 00:00:00,"30.00, 33.00",-5.2288689613342285,-0.1661943048238754
1164,2008-05-16 00:00:00,"27.00, 27.00",-3.507554054260254,-0.1410896480083465
1165,2008-05-16 00:00:00,"27.00, 30.00",-4.363333225250244,-0.1526238173246383
1166,2008-05-16 00:00:00,"27.00, 33.00",-4.8271803855896,-0.2091812640428543
1167,2008-05-16 00:00:00,"24.00, 27.00",-2.5338754653930664,-0.1523033827543258
1168,2008-05-16 00:00:00,"24.00, 30.00",-3.831603527069092,-0.1661819964647293
1169,2008-05-16 00:00:00,"24.00, 33.00",-4.416861057281494,-0.2012407928705215
1170,2008-06-16 00:00:00,"30.00, 27.00",0.7514566779136658,0.3073048889636993
1171,2008-06-16 00:00:00,"30.00, 30.00",0.8673492670059204,0.339974969625473
1172,2008-06-16 00:00:00,"30.00, 33.00",0.7806956171989441,0.3425445556640625
1173,2008-06-16 00:00:00,"27.00, 27.00",0.7962148189544678,0.3916870057582855
1174,2008-06-16 00:00:00,"27.00, 30.00",1.1550862789154053,0.4224314391613006
1175,2008-06-16 00:00:00,"27.00, 33.00",0.8440917730331421,0.4894694089889526
1176,2008-06-16 00:00:00,"24.00, 27.00",0.6362670660018921,0.4581451416015625
1177,2008-06-16 00:00:00,"24.00, 30.00",1.0368154048919678,0.4794942140579223
1178,2008-06-16 00:00:00,"24.00, 33.00",0.9946218132972716,0.5283050537109375
1179,2008-06-16 00:00:00,"30.00, 27.00",-5.050559997558594,-0.1509455293416977
1180,2008-06-16 00:00:00,"30.00, 30.00",-6.104594230651856,-0.1701685637235641
1181,2008-06-16 00:00:00,"30.00, 33.00",-5.07433032989502,-0.1619140654802322
1182,2008-06-16 00:00:00,"27.00, 27.00",-4.8010993003845215,-0.1446762084960937
1183,2008-06-16 00:00:00,"27.00, 30.00",-6.812822818756104,-0.1501113921403885
1184,2008-06-16 00:00:00,"27.00, 33.00",-6.939435958862305,-0.2104593962430954
1185,2008-06-16 00:00:00,"24.00, 27.00",-4.010159492492676,-0.1519434601068496
1186,2008-06-16 00:00:00,"24.00, 30.00",-6.702728748321533,-0.1650644987821579
1187,2008-06-16 00:00:00,"24.00, 33.00",-7.611417293548584,-0.1999135315418243
1188,2008-07-16 00:00:00,"30.00, 27.00",0.932607352733612,0.269953578710556
1189,2008-07-16 00:00:00,"30.00, 30.00",1.0319470167160034,0.2621085941791534
1190,2008-07-16 00:00:00,"30.00, 33.00",1.0273231267929075,0.2532525956630707
1191,2008-07-16 00:00:00,"27.00, 27.00",0.9548930525779724,0.3262919783592224
1192,2008-07-16 00:00:00,"27.00, 30.00",1.1443766355514526,0.3508901298046112
1193,2008-07-16 00:00:00,"27.00, 33.00",1.1900979280471802,0.3731620609760284
1194,2008-07-16 00:00:00,"24.00, 27.00",0.7489023804664612,0.3911900818347931
1195,2008-07-16 00:00:00,"24.00, 30.00",1.011339783668518,0.3884494006633758
1196,2008-07-16 00:00:00,"24.00, 33.00",1.2223265171051023,0.424464076757431
1197,2008-07-16 00:00:00,"30.00, 27.00",-5.592519760131836,-0.1459291577339172
1198,2008-07-16 00:00:00,"30.00, 30.00",-6.746824264526367,-0.1576351076364517
1199,2008-07-16 00:00:00,"30.00, 33.00",-6.619146347045898,-0.1469992399215698
1200,2008-07-16 00:00:00,"27.00, 27.00",-5.090112209320068,-0.136283129453659
1201,2008-07-16 00:00:00,"27.00, 30.00",-5.962289333343506,-0.14154052734375
1202,2008-07-16 00:00:00,"27.00, 33.00",-9.526975631713867,-0.1894944757223129
1203,2008-07-16 00:00:00,"24.00, 27.00",-4.137632369995117,-0.1438372284173965
1204,2008-07-16 00:00:00,"24.00, 30.00",-5.833054542541504,-0.1537948101758957
1205,2008-07-16 00:00:00,"24.00, 33.00",-9.0425386428833,-0.1848927140235901
1206,2008-08-16 00:00:00,"30.00, 27.00",0.9758211970329284,0.2162209749221801
1207,2008-08-16 00:00:00,"30.00, 30.00",1.0613038539886477,0.2435381561517715
1208,2008-08-16 00:00:00,"30.00, 33.00",1.0906834602355957,0.2428943216800689
1209,2008-08-16 00:00:00,"27.00, 27.00",0.925431787967682,0.3053008019924164
1210,2008-08-16 00:00:00,"27.00, 30.00",1.1427897214889526,0.3384596407413482
1211,2008-08-16 00:00:00,"27.00, 33.00",1.161444902420044,0.3734268546104431
1212,2008-08-16 00:00:00,"24.00, 27.00",0.7841176390647888,0.3727397322654724
1213,2008-08-16 00:00:00,"24.00, 30.00",0.948530614376068,0.3775152266025543
1214,2008-08-16 00:00:00,"24.00, 33.00",1.0907386541366575,0.4310795068740845
1215,2008-08-16 00:00:00,"30.00, 27.00",-5.507558345794678,-0.1280931085348129
1216,2008-08-16 00:00:00,"30.00, 30.00",-6.833725929260254,-0.1420475095510482
1217,2008-08-16 00:00:00,"30.00, 33.00",-6.802542686462402,-0.1349364221096038
1218,2008-08-16 00:00:00,"27.00, 27.00",-4.728495597839356,-0.1254252791404724
1219,2008-08-16 00:00:00,"27.00, 30.00",-5.630105972290039,-0.1321662217378616
1220,2008-08-16 00:00:00,"27.00, 33.00",-8.27226734161377,-0.1786346435546875
1221,2008-08-16 00:00:00,"24.00, 27.00",-3.7528696060180655,-0.1361787915229797
1222,2008-08-16 00:00:00,"24.00, 30.00",-4.808246612548828,-0.1454846709966659
1223,2008-08-16 00:00:00,"24.00, 33.00",-6.87267017364502,-0.1772574186325073
1224,2008-09-16 00:00:00,"30.00, 27.00",0.5798095464706421,0.2059305757284164
1225,2008-09-16 00:00:00,"30.00, 30.00",0.6133687496185303,0.2255991548299789
1226,2008-09-16 00:00:00,"30.00, 33.00",0.7228311896324158,0.1972025483846664
1227,2008-09-16 00:00:00,"27.00, 27.00",0.6711741089820862,0.3041849732398987
1228,2008-09-16 00:00:00,"27.00, 30.00",0.7286519408226013,0.3395528197288513
1229,2008-09-16 00:00:00,"27.00, 33.00",0.8368977904319763,0.3487172424793243
1230,2008-09-16 00:00:00,"24.00, 27.00",0.5640350580215454,0.3844624757766723
1231,2008-09-16 00:00:00,"24.00, 30.00",0.7572469115257263,0.375173956155777
1232,2008-09-16 00:00:00,"24.00, 33.00",1.0384348630905151,0.3881388306617737
1233,2008-09-16 00:00:00,"30.00, 27.00",-3.358788013458252,-0.1140869110822677
1234,2008-09-16 00:00:00,"30.00, 30.00",-3.824270725250244,-0.1268330961465835
1235,2008-09-16 00:00:00,"30.00, 33.00",-4.514450550079346,-0.1165486648678779
1236,2008-09-16 00:00:00,"27.00, 27.00",-2.956399440765381,-0.1164387986063957
1237,2008-09-16 00:00:00,"27.00, 30.00",-3.226250648498535,-0.1225443556904792
1238,2008-09-16 00:00:00,"27.00, 33.00",-5.635709285736084,-0.1642756164073944
1239,2008-09-16 00:00:00,"24.00, 27.00",-2.470601797103882,-0.1289464384317398
1240,2008-09-16 00:00:00,"24.00, 30.00",-3.740206480026245,-0.1350545287132263
1241,2008-09-16 00:00:00,"24.00, 33.00",-6.719007968902588,-0.1562876403331756
1242,2008-10-16 00:00:00,"30.00, 27.00",0.6207225918769836,0.2164670825004577
1243,2008-10-16 00:00:00,"30.00, 30.00",0.6916828751564026,0.2190098911523819
1244,2008-10-16 00:00:00,"30.00, 33.00",0.6262807250022888,0.1945170760154724
1245,2008-10-16 00:00:00,"27.00, 27.00",0.6848892569541931,0.280120849609375
1246,2008-10-16 00:00:00,"27.00, 30.00",0.8948275446891785,0.3084913790225982
1247,2008-10-16 00:00:00,"27.00, 33.00",0.804663896560669,0.3388839364051819
1248,2008-10-16 00:00:00,"24.00, 27.00",0.6212847232818604,0.3630961775779724
1249,2008-10-16 00:00:00,"24.00, 30.00",0.9682469367980956,0.3559865653514862
1250,2008-10-16 00:00:00,"24.00, 33.00",0.9898356795310974,0.3594783544540405
1251,2008-10-16 00:00:00,"30.00, 27.00",-3.5713894367218018,-0.1000580340623855
1252,2008-10-16 00:00:00,"30.00, 30.00",-4.241611003875732,-0.1076716780662536
1253,2008-10-16 00:00:00,"30.00, 33.00",-3.76446795463562,-0.0991676077246666
1254,2008-10-16 00:00:00,"27.00, 27.00",-3.20458984375,-0.1036696881055831
1255,2008-10-16 00:00:00,"27.00, 30.00",-4.193344593048096,-0.1088997647166252
1256,2008-10-16 00:00:00,"27.00, 33.00",-5.09028434753418,-0.1518672853708267
1257,2008-10-16 00:00:00,"24.00, 27.00",-2.8366148471832275,-0.1188639998435974
1258,2008-10-16 00:00:00,"24.00, 30.00",-4.587450981140137,-0.1247499510645866
1259,2008-10-16 00:00:00,"24.00, 33.00",-5.754305362701416,-0.1446356028318405
1260,2008-11-16 00:00:00,"30.00, 27.00",0.6109914183616638,0.2770243287086487
1261,2008-11-16 00:00:00,"30.00, 30.00",0.7376495599746704,0.2954081296920776
1262,2008-11-16 00:00:00,"30.00, 33.00",0.6244679689407349,0.2965657413005829
1263,2008-11-16 00:00:00,"27.00, 27.00",0.7658355832099915,0.3434417843818664
1264,2008-11-16 00:00:00,"27.00, 30.00",0.924511730670929,0.363085925579071
1265,2008-11-16 00:00:00,"27.00, 33.00",0.6287099123001099,0.3689290285110473
1266,2008-11-16 00:00:00,"24.00, 27.00",0.5591054558753967,0.4141225218772888
1267,2008-11-16 00:00:00,"24.00, 30.00",0.878369152545929,0.3875417113304138
1268,2008-11-16 00:00:00,"24.00, 33.00",0.7708394527435303,0.3575103878974914
1269,2008-11-16 00:00:00,"30.00, 27.00",-2.9811408519744877,-0.0921905487775802
1270,2008-11-16 00:00:00,"30.00, 30.00",-3.5313620567321777,-0.0986409485340118
1271,2008-11-16 00:00:00,"30.00, 33.00",-2.683793306350708,-0.0950131714344024
1272,2008-11-16 00:00:00,"27.00, 27.00",-3.100144863128662,-0.0958351120352745
1273,2008-11-16 00:00:00,"27.00, 30.00",-3.650312185287476,-0.100544735789299
1274,2008-11-16 00:00:00,"27.00, 33.00",-3.670382022857666,-0.137498989701271
1275,2008-11-16 00:00:00,"24.00, 27.00",-2.509886741638184,-0.1143018081784248
1276,2008-11-16 00:00:00,"24.00, 30.00",-4.082700252532959,-0.1168095916509628
1277,2008-11-16 00:00:00,"24.00, 33.00",-4.668595790863037,-0.1331492066383361
1278,2008-12-16 00:00:00,"30.00, 27.00",0.4278889298439026,0.2889128625392914
1279,2008-12-16 00:00:00,"30.00, 30.00",0.4328199923038482,0.3178474605083465
1280,2008-12-16 00:00:00,"30.00, 33.00",0.4886218607425689,0.33990478515625
1281,2008-12-16 00:00:00,"27.00, 27.00",0.5063860416412354,0.3536741137504577
1282,2008-12-16 00:00:00,"27.00, 30.00",0.6532976627349854,0.3974668383598327
1283,2008-12-16 00:00:00,"27.00, 33.00",0.4012805521488189,0.4444373250007629
1284,2008-12-16 00:00:00,"24.00, 27.00",0.4002572298049927,0.4162115156650543
1285,2008-12-16 00:00:00,"24.00, 30.00",0.6068568229675293,0.4186716377735138
1286,2008-12-16 00:00:00,"24.00, 33.00",0.5568709969520569,0.4298253357410431
1287,2008-12-16 00:00:00,"30.00, 27.00",-2.299501180648804,-0.0810207277536392
1288,2008-12-16 00:00:00,"30.00, 30.00",-2.4101638793945312,-0.0858752354979515
1289,2008-12-16 00:00:00,"30.00, 33.00",-2.2582690715789795,-0.0897364467382431
1290,2008-12-16 00:00:00,"27.00, 27.00",-2.4245893955230717,-0.08711439371109
1291,2008-12-16 00:00:00,"27.00, 30.00",-2.8570597171783447,-0.0954420045018196
1292,2008-12-16 00:00:00,"27.00, 33.00",-2.6781461238861084,-0.1384890228509903
1293,2008-12-16 00:00:00,"24.00, 27.00",-2.0867340564727783,-0.1022678464651107
1294,2008-12-16 00:00:00,"24.00, 30.00",-3.236009120941162,-0.1117524206638336
1295,2008-12-16 00:00:00,"24.00, 33.00",-3.61189603805542,-0.138819545507431
1296,2009-01-16 00:00:00,"30.00, 27.00",0.5177149772644043,0.345301479101181
1297,2009-01-16 00:00:00,"30.00, 30.00",0.8224280476570129,0.3636789619922638
1298,2009-01-16 00:00:00,"30.00, 33.00",0.4937261641025543,0.3734396696090698
1299,2009-01-16 00:00:00,"27.00, 27.00",0.5003878474235535,0.3952567875385284
1300,2009-01-16 00:00:00,"27.00, 30.00",0.7125721573829651,0.4332748055458069
1301,2009-01-16 00:00:00,"27.00, 33.00",0.4463432133197784,0.4656081795692444
1302,2009-01-16 00:00:00,"24.00, 27.00",0.4566069543361664,0.4578463733196258
1303,2009-01-16 00:00:00,"24.00, 30.00",0.6058438420295715,0.4655289053916931
1304,2009-01-16 00:00:00,"24.00, 33.00",0.5689520239830017,0.4818784594535827
1305,2009-01-16 00:00:00,"30.00, 27.00",-2.1680803298950195,-0.1004498377442359
1306,2009-01-16 00:00:00,"30.00, 30.00",-2.662280797958374,-0.105374738574028
1307,2009-01-16 00:00:00,"30.00, 33.00",-2.321240901947021,-0.1068993881344795
1308,2009-01-16 00:00:00,"27.00, 27.00",-1.9549622535705569,-0.0981093347072601
1309,2009-01-16 00:00:00,"27.00, 30.00",-2.381087303161621,-0.1071961894631385
1310,2009-01-16 00:00:00,"27.00, 33.00",-2.651801586151123,-0.1556256264448166
1311,2009-01-16 00:00:00,"24.00, 27.00",-1.6993213891983032,-0.1152383163571357
1312,2009-01-16 00:00:00,"24.00, 30.00",-2.6220059394836426,-0.1254267543554306
1313,2009-01-16 00:00:00,"24.00, 33.00",-3.166642904281616,-0.1530203074216842
1314,2009-02-16 00:00:00,"30.00, 27.00",0.4837352335453033,0.3698632419109344
1315,2009-02-16 00:00:00,"30.00, 30.00",0.4878659844398498,0.3958827555179596
1316,2009-02-16 00:00:00,"30.00, 33.00",0.6607742309570312,0.3899067342281341
1317,2009-02-16 00:00:00,"27.00, 27.00",0.4852474629878998,0.4400247931480407
1318,2009-02-16 00:00:00,"27.00, 30.00",0.4867630004882812,0.46478271484375
1319,2009-02-16 00:00:00,"27.00, 33.00",0.549561619758606,0.4891292154788971
1320,2009-02-16 00:00:00,"24.00, 27.00",0.3551995456218719,0.5217328667640686
1321,2009-02-16 00:00:00,"24.00, 30.00",0.5893347859382629,0.5173819661140442
1322,2009-02-16 00:00:00,"24.00, 33.00",0.5913718342781067,0.5193361639976501
1323,2009-02-16 00:00:00,"30.00, 27.00",-2.4889235496521,-0.1206101030111312
1324,2009-02-16 00:00:00,"30.00, 30.00",-2.417137622833252,-0.1284228712320327
1325,2009-02-16 00:00:00,"30.00, 33.00",-3.204010248184204,-0.1236664876341819
1326,2009-02-16 00:00:00,"27.00, 27.00",-2.0704028606414795,-0.1234863847494125
1327,2009-02-16 00:00:00,"27.00, 30.00",-2.1568942070007324,-0.1251021772623062
1328,2009-02-16 00:00:00,"27.00, 33.00",-3.4028091430664062,-0.1742128580808639
1329,2009-02-16 00:00:00,"24.00, 27.00",-1.5257428884506226,-0.1413149088621139
1330,2009-02-16 00:00:00,"24.00, 30.00",-2.706129312515259,-0.1490086168050766
1331,2009-02-16 00:00:00,"24.00, 33.00",-3.4446842670440674,-0.1740422993898391
1332,2009-03-16 00:00:00,"30.00, 27.00",1.402636170387268,0.3768330216407776
1333,2009-03-16 00:00:00,"30.00, 30.00",1.0496855974197388,0.3874078691005707
1334,2009-03-16 00:00:00,"30.00, 33.00",0.8455210328102112,0.3795392513275146
1335,2009-03-16 00:00:00,"27.00, 27.00",0.6651739478111267,0.4368394315242767
1336,2009-03-16 00:00:00,"27.00, 30.00",0.9064971208572388,0.4734339416027069
1337,2009-03-16 00:00:00,"27.00, 33.00",0.6804602742195129,0.4899764657020569
1338,2009-03-16 00:00:00,"24.00, 27.00",0.4841495752334595,0.5160945653915405
1339,2009-03-16 00:00:00,"24.00, 30.00",0.6532779932022095,0.5244928002357483
1340,2009-03-16 00:00:00,"24.00, 33.00",0.6558237671852112,0.5383793115615845
1341,2009-03-16 00:00:00,"30.00, 27.00",-3.789430618286133,-0.1424708217382431
1342,2009-03-16 00:00:00,"30.00, 30.00",-3.474257230758667,-0.1502606719732284
1343,2009-03-16 00:00:00,"30.00, 33.00",-3.6292431354522714,-0.1441903859376907
1344,2009-03-16 00:00:00,"27.00, 27.00",-2.5519728660583496,-0.1423019915819168
1345,2009-03-16 00:00:00,"27.00, 30.00",-3.048269033432007,-0.1473344415426254
1346,2009-03-16 00:00:00,"27.00, 33.00",-4.262674331665039,-0.2010360211133957
1347,2009-03-16 00:00:00,"24.00, 27.00",-2.099040269851685,-0.1594464629888534
1348,2009-03-16 00:00:00,"24.00, 30.00",-3.4049770832061768,-0.1700001358985901
1349,2009-03-16 00:00:00,"24.00, 33.00",-4.437091827392578,-0.1999250799417495
1350,2009-04-16 00:00:00,"30.00, 27.00",0.5201660394668579,0.3746744692325592
1351,2009-04-16 00:00:00,"30.00, 30.00",0.8573293089866638,0.3929595947265625
1352,2009-04-16 00:00:00,"30.00, 33.00",0.7786672115325928,0.390533447265625
1353,2009-04-16 00:00:00,"27.00, 27.00",0.4802398681640625,0.417410284280777
1354,2009-04-16 00:00:00,"27.00, 30.00",0.8104787468910217,0.4556569457054138
1355,2009-04-16 00:00:00,"27.00, 33.00",0.7300445437431335,0.4822377562522888
1356,2009-04-16 00:00:00,"24.00, 27.00",0.31341552734375,0.4791951477527618
1357,2009-04-16 00:00:00,"24.00, 30.00",0.4806101620197296,0.4930440187454223
1358,2009-04-16 00:00:00,"24.00, 33.00",0.5419830083847046,0.5254882574081421
1359,2009-04-16 00:00:00,"30.00, 27.00",-3.747929811477661,-0.1498957276344299
