,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие аэрозолей с излучением
1265,2008-11-16 00:00:00,"27.00, 33.00",0.6287099123001099
1266,2008-11-16 00:00:00,"24.00, 27.00",0.5591054558753967
1267,2008-11-16 00:00:00,"24.00, 30.00",0.878369152545929
1268,2008-11-16 00:00:00,"24.00, 33.00",0.7708394527435303
1269,2008-11-16 00:00:00,"30.00, 27.00",-2.9811408519744873
1270,2008-11-16 00:00:00,"30.00, 30.00",-3.5313620567321777
1271,2008-11-16 00:00:00,"30.00, 33.00",-2.683793306350708
1272,2008-11-16 00:00:00,"27.00, 27.00",-3.100144863128662
1273,2008-11-16 00:00:00,"27.00, 30.00",-3.6503121852874756
1274,2008-11-16 00:00:00,"27.00, 33.00",-3.670382022857666
1275,2008-11-16 00:00:00,"24.00, 27.00",-2.5098867416381836
1276,2008-11-16 00:00:00,"24.00, 30.00",-4.082700252532959
1277,2008-11-16 00:00:00,"24.00, 33.00",-4.668595790863037
1278,2008-12-16 00:00:00,"30.00, 27.00",0.4278889298439026
1279,2008-12-16 00:00:00,"30.00, 30.00",0.43281999230384827
1280,2008-12-16 00:00:00,"30.00, 33.00",0.48862186074256897
1281,2008-12-16 00:00:00,"27.00, 27.00",0.5063860416412354
1282,2008-12-16 00:00:00,"27.00, 30.00",0.6532976627349854
1283,2008-12-16 00:00:00,"27.00, 33.00",0.40128055214881897
1284,2008-12-16 00:00:00,"24.00, 27.00",0.4002572298049927
1285,2008-12-16 00:00:00,"24.00, 30.00",0.6068568229675293
1286,2008-12-16 00:00:00,"24.00, 33.00",0.5568709969520569
1287,2008-12-16 00:00:00,"30.00, 27.00",-2.2995011806488037
1288,2008-12-16 00:00:00,"30.00, 30.00",-2.4101638793945312
1289,2008-12-16 00:00:00,"30.00, 33.00",-2.2582690715789795
1290,2008-12-16 00:00:00,"27.00, 27.00",-2.4245893955230713
1291,2008-12-16 00:00:00,"27.00, 30.00",-2.8570597171783447
1292,2008-12-16 00:00:00,"27.00, 33.00",-2.6781461238861084
1293,2008-12-16 00:00:00,"24.00, 27.00",-2.0867340564727783
1294,2008-12-16 00:00:00,"24.00, 30.00",-3.236009120941162
1295,2008-12-16 00:00:00,"24.00, 33.00",-3.61189603805542
1296,2009-01-16 00:00:00,"30.00, 27.00",0.5177149772644043
1297,2009-01-16 00:00:00,"30.00, 30.00",0.8224280476570129
1298,2009-01-16 00:00:00,"30.00, 33.00",0.4937261641025543
1299,2009-01-16 00:00:00,"27.00, 27.00",0.5003878474235535
1300,2009-01-16 00:00:00,"27.00, 30.00",0.7125721573829651
1301,2009-01-16 00:00:00,"27.00, 33.00",0.44634321331977844
1302,2009-01-16 00:00:00,"24.00, 27.00",0.4566069543361664
1303,2009-01-16 00:00:00,"24.00, 30.00",0.6058438420295715
1304,2009-01-16 00:00:00,"24.00, 33.00",0.5689520239830017
1305,2009-01-16 00:00:00,"30.00, 27.00",-2.1680803298950195
1306,2009-01-16 00:00:00,"30.00, 30.00",-2.662280797958374
1307,2009-01-16 00:00:00,"30.00, 33.00",-2.3212409019470215
1308,2009-01-16 00:00:00,"27.00, 27.00",-1.9549622535705566
1309,2009-01-16 00:00:00,"27.00, 30.00",-2.381087303161621
1310,2009-01-16 00:00:00,"27.00, 33.00",-2.651801586151123
1311,2009-01-16 00:00:00,"24.00, 27.00",-1.6993213891983032
1312,2009-01-16 00:00:00,"24.00, 30.00",-2.6220059394836426
1313,2009-01-16 00:00:00,"24.00, 33.00",-3.166642904281616
1314,2009-02-16 00:00:00,"30.00, 27.00",0.48373523354530334
1315,2009-02-16 00:00:00,"30.00, 30.00",0.48786598443984985
1316,2009-02-16 00:00:00,"30.00, 33.00",0.6607742309570312
1317,2009-02-16 00:00:00,"27.00, 27.00",0.4852474629878998
1318,2009-02-16 00:00:00,"27.00, 30.00",0.48676300048828125
1319,2009-02-16 00:00:00,"27.00, 33.00",0.549561619758606
1320,2009-02-16 00:00:00,"24.00, 27.00",0.35519954562187195
1321,2009-02-16 00:00:00,"24.00, 30.00",0.5893347859382629
1322,2009-02-16 00:00:00,"24.00, 33.00",0.5913718342781067
1323,2009-02-16 00:00:00,"30.00, 27.00",-2.4889235496520996
1324,2009-02-16 00:00:00,"30.00, 30.00",-2.417137622833252
1325,2009-02-16 00:00:00,"30.00, 33.00",-3.204010248184204
1326,2009-02-16 00:00:00,"27.00, 27.00",-2.0704028606414795
1327,2009-02-16 00:00:00,"27.00, 30.00",-2.1568942070007324
1328,2009-02-16 00:00:00,"27.00, 33.00",-3.4028091430664062
1329,2009-02-16 00:00:00,"24.00, 27.00",-1.5257428884506226
1330,2009-02-16 00:00:00,"24.00, 30.00",-2.706129312515259
1331,2009-02-16 00:00:00,"24.00, 33.00",-3.4446842670440674
1332,2009-03-16 00:00:00,"30.00, 27.00",1.402636170387268
1333,2009-03-16 00:00:00,"30.00, 30.00",1.0496855974197388
1334,2009-03-16 00:00:00,"30.00, 33.00",0.8455210328102112
1335,2009-03-16 00:00:00,"27.00, 27.00",0.6651739478111267
1336,2009-03-16 00:00:00,"27.00, 30.00",0.9064971208572388
1337,2009-03-16 00:00:00,"27.00, 33.00",0.6804602742195129
1338,2009-03-16 00:00:00,"24.00, 27.00",0.4841495752334595
1339,2009-03-16 00:00:00,"24.00, 30.00",0.6532779932022095
1340,2009-03-16 00:00:00,"24.00, 33.00",0.6558237671852112
1341,2009-03-16 00:00:00,"30.00, 27.00",-3.789430618286133
1342,2009-03-16 00:00:00,"30.00, 30.00",-3.474257230758667
1343,2009-03-16 00:00:00,"30.00, 33.00",-3.6292431354522705
1344,2009-03-16 00:00:00,"27.00, 27.00",-2.5519728660583496
1345,2009-03-16 00:00:00,"27.00, 30.00",-3.048269033432007
1346,2009-03-16 00:00:00,"27.00, 33.00",-4.262674331665039
1347,2009-03-16 00:00:00,"24.00, 27.00",-2.0990402698516846
1348,2009-03-16 00:00:00,"24.00, 30.00",-3.4049770832061768
1349,2009-03-16 00:00:00,"24.00, 33.00",-4.437091827392578
1350,2009-04-16 00:00:00,"30.00, 27.00",0.5201660394668579
1351,2009-04-16 00:00:00,"30.00, 30.00",0.8573293089866638
1352,2009-04-16 00:00:00,"30.00, 33.00",0.7786672115325928
1353,2009-04-16 00:00:00,"27.00, 27.00",0.4802398681640625
1354,2009-04-16 00:00:00,"27.00, 30.00",0.8104787468910217
1355,2009-04-16 00:00:00,"27.00, 33.00",0.7300445437431335
1356,2009-04-16 00:00:00,"24.00, 27.00",0.31341552734375
1357,2009-04-16 00:00:00,"24.00, 30.00",0.4806101620197296
1358,2009-04-16 00:00:00,"24.00, 33.00",0.5419830083847046
1359,2009-04-16 00:00:00,"30.00, 27.00",-3.747929811477661
1360,2009-04-16 00:00:00,"30.00, 30.00",-5.400681972503662
1361,2009-04-16 00:00:00,"30.00, 33.00",-4.6604228019714355
1362,2009-04-16 00:00:00,"27.00, 27.00",-3.089327573776245
1363,2009-04-16 00:00:00,"27.00, 30.00",-3.935908555984497
1364,2009-04-16 00:00:00,"27.00, 33.00",-4.483027935028076
1365,2009-04-16 00:00:00,"24.00, 27.00",-2.087002992630005
1366,2009-04-16 00:00:00,"24.00, 30.00",-3.1660287380218506
1367,2009-04-16 00:00:00,"24.00, 33.00",-4.191072940826416
1368,2009-05-16 00:00:00,"30.00, 27.00",0.8779966235160828
1369,2009-05-16 00:00:00,"30.00, 30.00",0.980224609375
1370,2009-05-16 00:00:00,"30.00, 33.00",1.1411969661712646
1371,2009-05-16 00:00:00,"27.00, 27.00",0.7751641869544983
1372,2009-05-16 00:00:00,"27.00, 30.00",0.8502325415611267
1373,2009-05-16 00:00:00,"27.00, 33.00",0.7639859318733215
1374,2009-05-16 00:00:00,"24.00, 27.00",0.5337997078895569
1375,2009-05-16 00:00:00,"24.00, 30.00",0.6840898990631104
1376,2009-05-16 00:00:00,"24.00, 33.00",0.6256743669509888
1377,2009-05-16 00:00:00,"30.00, 27.00",-6.016270637512207
1378,2009-05-16 00:00:00,"30.00, 30.00",-6.608597755432129
1379,2009-05-16 00:00:00,"30.00, 33.00",-6.962717056274414
1380,2009-05-16 00:00:00,"27.00, 27.00",-5.008543491363525
1381,2009-05-16 00:00:00,"27.00, 30.00",-5.393308162689209
1382,2009-05-16 00:00:00,"27.00, 33.00",-6.375961780548096
1383,2009-05-16 00:00:00,"24.00, 27.00",-3.375401258468628
1384,2009-05-16 00:00:00,"24.00, 30.00",-4.468080043792725
1385,2009-05-16 00:00:00,"24.00, 33.00",-4.866401195526123
1386,2009-06-16 00:00:00,"30.00, 27.00",0.7860504388809204
1387,2009-06-16 00:00:00,"30.00, 30.00",0.8837056756019592
1388,2009-06-16 00:00:00,"30.00, 33.00",0.8019195795059204
1389,2009-06-16 00:00:00,"27.00, 27.00",0.9162374138832092
1390,2009-06-16 00:00:00,"27.00, 30.00",1.2373199462890625
1391,2009-06-16 00:00:00,"27.00, 33.00",0.9704935550689697
1392,2009-06-16 00:00:00,"24.00, 27.00",0.8156107664108276
1393,2009-06-16 00:00:00,"24.00, 30.00",1.2181508541107178
1394,2009-06-16 00:00:00,"24.00, 33.00",1.1742594242095947
1395,2009-06-16 00:00:00,"30.00, 27.00",-5.271249771118164
1396,2009-06-16 00:00:00,"30.00, 30.00",-6.409158229827881
1397,2009-06-16 00:00:00,"30.00, 33.00",-5.370877742767334
1398,2009-06-16 00:00:00,"27.00, 27.00",-5.202200889587402
1399,2009-06-16 00:00:00,"27.00, 30.00",-7.200643062591553
1400,2009-06-16 00:00:00,"27.00, 33.00",-7.559776782989502
1401,2009-06-16 00:00:00,"24.00, 27.00",-4.505711078643799
1402,2009-06-16 00:00:00,"24.00, 30.00",-7.355265140533447
1403,2009-06-16 00:00:00,"24.00, 33.00",-8.235612869262695
1404,2009-07-16 00:00:00,"30.00, 27.00",0.8357859253883362
1405,2009-07-16 00:00:00,"30.00, 30.00",0.8541476130485535
1406,2009-07-16 00:00:00,"30.00, 33.00",1.0149496793746948
1407,2009-07-16 00:00:00,"27.00, 27.00",0.8613409399986267
1408,2009-07-16 00:00:00,"27.00, 30.00",1.0214499235153198
1409,2009-07-16 00:00:00,"27.00, 33.00",1.1040561199188232
1410,2009-07-16 00:00:00,"24.00, 27.00",0.7092344164848328
1411,2009-07-16 00:00:00,"24.00, 30.00",0.9166909456253052
1412,2009-07-16 00:00:00,"24.00, 33.00",1.1593126058578491
1413,2009-07-16 00:00:00,"30.00, 27.00",-5.335529804229736
1414,2009-07-16 00:00:00,"30.00, 30.00",-6.091245174407959
1415,2009-07-16 00:00:00,"30.00, 33.00",-6.54417610168457
1416,2009-07-16 00:00:00,"27.00, 27.00",-4.814871311187744
1417,2009-07-16 00:00:00,"27.00, 30.00",-5.647073268890381
1418,2009-07-16 00:00:00,"27.00, 33.00",-9.080467224121094
1419,2009-07-16 00:00:00,"24.00, 27.00",-3.9628281593322754
1420,2009-07-16 00:00:00,"24.00, 30.00",-5.601327896118164
1421,2009-07-16 00:00:00,"24.00, 33.00",-8.784296035766602
1422,2009-08-16 00:00:00,"30.00, 27.00",0.9344452619552612
1423,2009-08-16 00:00:00,"30.00, 30.00",0.8920760750770569
1424,2009-08-16 00:00:00,"30.00, 33.00",0.9731534123420715
1425,2009-08-16 00:00:00,"27.00, 27.00",0.9743425846099854
1426,2009-08-16 00:00:00,"27.00, 30.00",1.080000400543213
1427,2009-08-16 00:00:00,"27.00, 33.00",1.1004559993743896
1428,2009-08-16 00:00:00,"24.00, 27.00",0.7892702221870422
1429,2009-08-16 00:00:00,"24.00, 30.00",0.9391568303108215
1430,2009-08-16 00:00:00,"24.00, 33.00",1.097181797027588
1431,2009-08-16 00:00:00,"30.00, 27.00",-5.940935134887695
1432,2009-08-16 00:00:00,"30.00, 30.00",-6.750555038452148
1433,2009-08-16 00:00:00,"30.00, 33.00",-6.966450214385986
1434,2009-08-16 00:00:00,"27.00, 27.00",-5.365180015563965
1435,2009-08-16 00:00:00,"27.00, 30.00",-5.877976417541504
1436,2009-08-16 00:00:00,"27.00, 33.00",-8.459007263183594
1437,2009-08-16 00:00:00,"24.00, 27.00",-4.159754753112793
1438,2009-08-16 00:00:00,"24.00, 30.00",-5.31728982925415
1439,2009-08-16 00:00:00,"24.00, 33.00",-7.584178447723389
1440,2009-09-16 00:00:00,"30.00, 27.00",0.6325185298919678
1441,2009-09-16 00:00:00,"30.00, 30.00",0.5927388668060303
1442,2009-09-16 00:00:00,"30.00, 33.00",0.7060384154319763
1443,2009-09-16 00:00:00,"27.00, 27.00",0.6835530400276184
1444,2009-09-16 00:00:00,"27.00, 30.00",0.755023181438446
1445,2009-09-16 00:00:00,"27.00, 33.00",0.7844950556755066
1446,2009-09-16 00:00:00,"24.00, 27.00",0.531689465045929
1447,2009-09-16 00:00:00,"24.00, 30.00",0.7474222779273987
1448,2009-09-16 00:00:00,"24.00, 33.00",0.919482409954071
1449,2009-09-16 00:00:00,"30.00, 27.00",-3.474323034286499
1450,2009-09-16 00:00:00,"30.00, 30.00",-3.7261178493499756
1451,2009-09-16 00:00:00,"30.00, 33.00",-4.543337821960449
1452,2009-09-16 00:00:00,"27.00, 27.00",-2.91510272026062
1453,2009-09-16 00:00:00,"27.00, 30.00",-3.3629684448242188
1454,2009-09-16 00:00:00,"27.00, 33.00",-5.345638751983643
1455,2009-09-16 00:00:00,"24.00, 27.00",-2.283163547515869
1456,2009-09-16 00:00:00,"24.00, 30.00",-3.4988834857940674
1457,2009-09-16 00:00:00,"24.00, 33.00",-5.576478958129883
1458,2009-10-16 00:00:00,"30.00, 27.00",0.8306973576545715
1459,2009-10-16 00:00:00,"30.00, 30.00",0.9541360139846802
1460,2009-10-16 00:00:00,"30.00, 33.00",0.7958807349205017
1461,2009-10-16 00:00:00,"27.00, 27.00",0.8668350577354431
1462,2009-10-16 00:00:00,"27.00, 30.00",1.1240638494491577
1463,2009-10-16 00:00:00,"27.00, 33.00",0.914520263671875
1464,2009-10-16 00:00:00,"24.00, 27.00",0.7367947697639465
1465,2009-10-16 00:00:00,"24.00, 30.00",1.0580897331237793
1466,2009-10-16 00:00:00,"24.00, 33.00",1.0480543375015259
1467,2009-10-16 00:00:00,"30.00, 27.00",-4.308252811431885
1468,2009-10-16 00:00:00,"30.00, 30.00",-5.22633695602417
1469,2009-10-16 00:00:00,"30.00, 33.00",-3.9235987663269043
1470,2009-10-16 00:00:00,"27.00, 27.00",-3.944525718688965
1471,2009-10-16 00:00:00,"27.00, 30.00",-5.068238258361816
1472,2009-10-16 00:00:00,"27.00, 33.00",-5.327689170837402
1473,2009-10-16 00:00:00,"24.00, 27.00",-3.244745969772339
1474,2009-10-16 00:00:00,"24.00, 30.00",-5.117847442626953
1475,2009-10-16 00:00:00,"24.00, 33.00",-6.0559983253479
1476,2009-11-16 00:00:00,"30.00, 27.00",0.6180928349494934
1477,2009-11-16 00:00:00,"30.00, 30.00",0.6916961669921875
1478,2009-11-16 00:00:00,"30.00, 33.00",0.68951416015625
1479,2009-11-16 00:00:00,"27.00, 27.00",0.7717763185501099
1480,2009-11-16 00:00:00,"27.00, 30.00",0.9238189458847046
1481,2009-11-16 00:00:00,"27.00, 33.00",0.7215291261672974
1482,2009-11-16 00:00:00,"24.00, 27.00",0.590441882610321
1483,2009-11-16 00:00:00,"24.00, 30.00",0.9175740480422974
1484,2009-11-16 00:00:00,"24.00, 33.00",0.8152994513511658
1485,2009-11-16 00:00:00,"30.00, 27.00",-3.2910428047180176
1486,2009-11-16 00:00:00,"30.00, 30.00",-3.705336809158325
1487,2009-11-16 00:00:00,"30.00, 33.00",-3.353017568588257
1488,2009-11-16 00:00:00,"27.00, 27.00",-3.349247932434082
1489,2009-11-16 00:00:00,"27.00, 30.00",-3.9907615184783936
1490,2009-11-16 00:00:00,"27.00, 33.00",-4.400195121765137
1491,2009-11-16 00:00:00,"24.00, 27.00",-2.6499977111816406
1492,2009-11-16 00:00:00,"24.00, 30.00",-4.377813339233398
1493,2009-11-16 00:00:00,"24.00, 33.00",-4.97017765045166
1494,2009-12-16 00:00:00,"30.00, 27.00",0.3512996435165405
1495,2009-12-16 00:00:00,"30.00, 30.00",0.37012603878974915
1496,2009-12-16 00:00:00,"30.00, 33.00",0.4401727616786957
1497,2009-12-16 00:00:00,"27.00, 27.00",0.48178690671920776
1498,2009-12-16 00:00:00,"27.00, 30.00",0.5954884886741638
1499,2009-12-16 00:00:00,"27.00, 33.00",0.45734331011772156
1500,2009-12-16 00:00:00,"24.00, 27.00",0.43540215492248535
1501,2009-12-16 00:00:00,"24.00, 30.00",0.6510826945304871
1502,2009-12-16 00:00:00,"24.00, 33.00",0.569237470626831
1503,2009-12-16 00:00:00,"30.00, 27.00",-1.9874149560928345
1504,2009-12-16 00:00:00,"30.00, 30.00",-2.1244051456451416
1505,2009-12-16 00:00:00,"30.00, 33.00",-2.2912161350250244
1506,2009-12-16 00:00:00,"27.00, 27.00",-2.192686080932617
1507,2009-12-16 00:00:00,"27.00, 30.00",-2.6797518730163574
1508,2009-12-16 00:00:00,"27.00, 33.00",-2.8659658432006836
1509,2009-12-16 00:00:00,"24.00, 27.00",-1.9198365211486816
1510,2009-12-16 00:00:00,"24.00, 30.00",-3.006290912628174
1511,2009-12-16 00:00:00,"24.00, 33.00",-3.305307388305664
1512,2010-01-16 00:00:00,"30.00, 27.00",0.5125299096107483
1513,2010-01-16 00:00:00,"30.00, 30.00",0.7912144660949707
1514,2010-01-16 00:00:00,"30.00, 33.00",0.5645722150802612
1515,2010-01-16 00:00:00,"27.00, 27.00",0.5556473135948181
1516,2010-01-16 00:00:00,"27.00, 30.00",0.7423213720321655
1517,2010-01-16 00:00:00,"27.00, 33.00",0.5046721696853638
1518,2010-01-16 00:00:00,"24.00, 27.00",0.4857010245323181
1519,2010-01-16 00:00:00,"24.00, 30.00",0.6458090543746948
1520,2010-01-16 00:00:00,"24.00, 33.00",0.5939281582832336
1521,2010-01-16 00:00:00,"30.00, 27.00",-2.2693212032318115
1522,2010-01-16 00:00:00,"30.00, 30.00",-2.5517287254333496
1523,2010-01-16 00:00:00,"30.00, 33.00",-2.6481306552886963
1524,2010-01-16 00:00:00,"27.00, 27.00",-2.034308671951294
1525,2010-01-16 00:00:00,"27.00, 30.00",-2.4609155654907227
1526,2010-01-16 00:00:00,"27.00, 33.00",-3.0264079570770264
1527,2010-01-16 00:00:00,"24.00, 27.00",-1.6237889528274536
1528,2010-01-16 00:00:00,"24.00, 30.00",-2.6288564205169678
1529,2010-01-16 00:00:00,"24.00, 33.00",-3.2579843997955322
1530,2010-02-16 00:00:00,"30.00, 27.00",0.5208216905593872
1531,2010-02-16 00:00:00,"30.00, 30.00",0.5472248792648315
1532,2010-02-16 00:00:00,"30.00, 33.00",0.6956034898757935
1533,2010-02-16 00:00:00,"27.00, 27.00",0.5886208415031433
1534,2010-02-16 00:00:00,"27.00, 30.00",0.5013678669929504
1535,2010-02-16 00:00:00,"27.00, 33.00",0.5974372029304504
1536,2010-02-16 00:00:00,"24.00, 27.00",0.3703858554363251
1537,2010-02-16 00:00:00,"24.00, 30.00",0.6011069416999817
1538,2010-02-16 00:00:00,"24.00, 33.00",0.5650852918624878
1539,2010-02-16 00:00:00,"30.00, 27.00",-2.212001323699951
1540,2010-02-16 00:00:00,"30.00, 30.00",-2.3737435340881348
1541,2010-02-16 00:00:00,"30.00, 33.00",-2.9652347564697266
1542,2010-02-16 00:00:00,"27.00, 27.00",-2.0403361320495605
1543,2010-02-16 00:00:00,"27.00, 30.00",-1.9173253774642944
1544,2010-02-16 00:00:00,"27.00, 33.00",-3.385873556137085
1545,2010-02-16 00:00:00,"24.00, 27.00",-1.69685959815979
1546,2010-02-16 00:00:00,"24.00, 30.00",-2.8445723056793213
1547,2010-02-16 00:00:00,"24.00, 33.00",-3.4546329975128174
1548,2010-03-16 00:00:00,"30.00, 27.00",1.4602739810943604
1549,2010-03-16 00:00:00,"30.00, 30.00",1.0978432893753052
1550,2010-03-16 00:00:00,"30.00, 33.00",1.076951503753662
1551,2010-03-16 00:00:00,"27.00, 27.00",0.7522966861724854
1552,2010-03-16 00:00:00,"27.00, 30.00",1.022504210472107
1553,2010-03-16 00:00:00,"27.00, 33.00",0.8822621703147888
1554,2010-03-16 00:00:00,"24.00, 27.00",0.6428537964820862
1555,2010-03-16 00:00:00,"24.00, 30.00",0.8414149284362793
1556,2010-03-16 00:00:00,"24.00, 33.00",0.8279832601547241
1557,2010-03-16 00:00:00,"30.00, 27.00",-4.50393009185791
1558,2010-03-16 00:00:00,"30.00, 30.00",-4.085672378540039
1559,2010-03-16 00:00:00,"30.00, 33.00",-4.200918674468994
1560,2010-03-16 00:00:00,"27.00, 27.00",-3.2621169090270996
1561,2010-03-16 00:00:00,"27.00, 30.00",-3.6037774085998535
1562,2010-03-16 00:00:00,"27.00, 33.00",-4.842092990875244
1563,2010-03-16 00:00:00,"24.00, 27.00",-2.4755845069885254
1564,2010-03-16 00:00:00,"24.00, 30.00",-3.3676624298095703
1565,2010-03-16 00:00:00,"24.00, 33.00",-4.406594753265381
1566,2010-04-16 00:00:00,"30.00, 27.00",0.5404225587844849
1567,2010-04-16 00:00:00,"30.00, 30.00",0.9412739872932434
1568,2010-04-16 00:00:00,"30.00, 33.00",0.7270883917808533
1569,2010-04-16 00:00:00,"27.00, 27.00",0.544146716594696
1570,2010-04-16 00:00:00,"27.00, 30.00",0.9007008671760559
1571,2010-04-16 00:00:00,"27.00, 33.00",0.7598510980606079
1572,2010-04-16 00:00:00,"24.00, 27.00",0.4013987183570862
1573,2010-04-16 00:00:00,"24.00, 30.00",0.5808827877044678
1574,2010-04-16 00:00:00,"24.00, 33.00",0.6075724363327026
1575,2010-04-16 00:00:00,"30.00, 27.00",-4.2275824546813965
1576,2010-04-16 00:00:00,"30.00, 30.00",-5.926792621612549
1577,2010-04-16 00:00:00,"30.00, 33.00",-4.470762252807617
1578,2010-04-16 00:00:00,"27.00, 27.00",-3.6828689575195312
1579,2010-04-16 00:00:00,"27.00, 30.00",-4.369500637054443
1580,2010-04-16 00:00:00,"27.00, 33.00",-4.509819984436035
1581,2010-04-16 00:00:00,"24.00, 27.00",-2.6424286365509033
1582,2010-04-16 00:00:00,"24.00, 30.00",-3.636791467666626
1583,2010-04-16 00:00:00,"24.00, 33.00",-4.477452754974365
1584,2010-05-16 00:00:00,"30.00, 27.00",0.6874921321868896
1585,2010-05-16 00:00:00,"30.00, 30.00",1.0237101316452026
1586,2010-05-16 00:00:00,"30.00, 33.00",0.9979336857795715
1587,2010-05-16 00:00:00,"27.00, 27.00",0.6080883145332336
1588,2010-05-16 00:00:00,"27.00, 30.00",0.7421126961708069
1589,2010-05-16 00:00:00,"27.00, 33.00",0.5324874520301819
1590,2010-05-16 00:00:00,"24.00, 27.00",0.4629201591014862
1591,2010-05-16 00:00:00,"24.00, 30.00",0.6734629273414612
1592,2010-05-16 00:00:00,"24.00, 33.00",0.6050286889076233
1593,2010-05-16 00:00:00,"30.00, 27.00",-5.014444351196289
1594,2010-05-16 00:00:00,"30.00, 30.00",-6.422821044921875
1595,2010-05-16 00:00:00,"30.00, 33.00",-5.639505386352539
1596,2010-05-16 00:00:00,"27.00, 27.00",-4.234664440155029
1597,2010-05-16 00:00:00,"27.00, 30.00",-4.744832992553711
1598,2010-05-16 00:00:00,"27.00, 33.00",-4.788261890411377
1599,2010-05-16 00:00:00,"24.00, 27.00",-3.089470624923706
1600,2010-05-16 00:00:00,"24.00, 30.00",-4.251115322113037
1601,2010-05-16 00:00:00,"24.00, 33.00",-4.926793575286865
1602,2010-06-16 00:00:00,"30.00, 27.00",0.6053822636604309
