,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие углекислого газа
2156,2012-12-16 00:00:00,"27.00, 33.00",-0.07825125753879547
2157,2012-12-16 00:00:00,"24.00, 27.00",-0.06595857441425323
2158,2012-12-16 00:00:00,"24.00, 30.00",-0.06894659250974655
2159,2012-12-16 00:00:00,"24.00, 33.00",-0.08347541838884354
2160,2013-01-16 00:00:00,"30.00, 27.00",1.189741611480713
2161,2013-01-16 00:00:00,"30.00, 30.00",1.2007436752319336
2162,2013-01-16 00:00:00,"30.00, 33.00",1.1786311864852905
2163,2013-01-16 00:00:00,"27.00, 27.00",1.2871049642562866
2164,2013-01-16 00:00:00,"27.00, 30.00",1.3713083267211914
2165,2013-01-16 00:00:00,"27.00, 33.00",1.511399269104004
2166,2013-01-16 00:00:00,"24.00, 27.00",1.4826699495315552
2167,2013-01-16 00:00:00,"24.00, 30.00",1.4740954637527466
2168,2013-01-16 00:00:00,"24.00, 33.00",1.5357617139816284
2169,2013-01-16 00:00:00,"30.00, 27.00",-0.05465230718255043
2170,2013-01-16 00:00:00,"30.00, 30.00",-0.05518070235848427
2171,2013-01-16 00:00:00,"30.00, 33.00",-0.05176076665520668
2172,2013-01-16 00:00:00,"27.00, 27.00",-0.056105583906173706
2173,2013-01-16 00:00:00,"27.00, 30.00",-0.057391874492168427
2174,2013-01-16 00:00:00,"27.00, 33.00",-0.0800466239452362
2175,2013-01-16 00:00:00,"24.00, 27.00",-0.06691471487283707
2176,2013-01-16 00:00:00,"24.00, 30.00",-0.06978631764650345
2177,2013-01-16 00:00:00,"24.00, 33.00",-0.08301740884780884
2178,2013-02-16 00:00:00,"30.00, 27.00",1.440091848373413
2179,2013-02-16 00:00:00,"30.00, 30.00",1.446928858757019
2180,2013-02-16 00:00:00,"30.00, 33.00",1.3941171169281006
2181,2013-02-16 00:00:00,"27.00, 27.00",1.646278977394104
2182,2013-02-16 00:00:00,"27.00, 30.00",1.7289352416992188
2183,2013-02-16 00:00:00,"27.00, 33.00",1.8519341945648193
2184,2013-02-16 00:00:00,"24.00, 27.00",1.9830682277679443
2185,2013-02-16 00:00:00,"24.00, 30.00",1.9514836072921753
2186,2013-02-16 00:00:00,"24.00, 33.00",2.0033907890319824
2187,2013-02-16 00:00:00,"30.00, 27.00",-0.07498414069414139
2188,2013-02-16 00:00:00,"30.00, 30.00",-0.07460375875234604
2189,2013-02-16 00:00:00,"30.00, 33.00",-0.0695778951048851
2190,2013-02-16 00:00:00,"27.00, 27.00",-0.0746874138712883
2191,2013-02-16 00:00:00,"27.00, 30.00",-0.07600457221269608
2192,2013-02-16 00:00:00,"27.00, 33.00",-0.10207094252109528
2193,2013-02-16 00:00:00,"24.00, 27.00",-0.08921786397695541
2194,2013-02-16 00:00:00,"24.00, 30.00",-0.0938611701130867
2195,2013-02-16 00:00:00,"24.00, 33.00",-0.11020497232675552
2196,2013-03-16 00:00:00,"30.00, 27.00",1.548844814300537
2197,2013-03-16 00:00:00,"30.00, 30.00",1.605879306793213
2198,2013-03-16 00:00:00,"30.00, 33.00",1.5972683429718018
2199,2013-03-16 00:00:00,"27.00, 27.00",1.7652499675750732
2200,2013-03-16 00:00:00,"27.00, 30.00",1.8763515949249268
2201,2013-03-16 00:00:00,"27.00, 33.00",2.06162691116333
2202,2013-03-16 00:00:00,"24.00, 27.00",2.0849039554595947
2203,2013-03-16 00:00:00,"24.00, 30.00",2.109639883041382
2204,2013-03-16 00:00:00,"24.00, 33.00",2.1952219009399414
2205,2013-03-16 00:00:00,"30.00, 27.00",-0.0922698974609375
2206,2013-03-16 00:00:00,"30.00, 30.00",-0.09631642699241638
2207,2013-03-16 00:00:00,"30.00, 33.00",-0.09164872020483017
2208,2013-03-16 00:00:00,"27.00, 27.00",-0.09226103872060776
2209,2013-03-16 00:00:00,"27.00, 30.00",-0.09454149007797241
2210,2013-03-16 00:00:00,"27.00, 33.00",-0.12764665484428406
2211,2013-03-16 00:00:00,"24.00, 27.00",-0.10317451506853104
2212,2013-03-16 00:00:00,"24.00, 30.00",-0.1099385917186737
2213,2013-03-16 00:00:00,"24.00, 33.00",-0.12753836810588837
2214,2013-04-16 00:00:00,"30.00, 27.00",1.6005910634994507
2215,2013-04-16 00:00:00,"30.00, 30.00",1.643487572669983
2216,2013-04-16 00:00:00,"30.00, 33.00",1.6415679454803467
2217,2013-04-16 00:00:00,"27.00, 27.00",1.7318817377090454
2218,2013-04-16 00:00:00,"27.00, 30.00",1.8568867444992065
2219,2013-04-16 00:00:00,"27.00, 33.00",2.0779917240142822
2220,2013-04-16 00:00:00,"24.00, 27.00",1.9077311754226685
2221,2013-04-16 00:00:00,"24.00, 30.00",1.992883324623108
2222,2013-04-16 00:00:00,"24.00, 33.00",2.190343141555786
2223,2013-04-16 00:00:00,"30.00, 27.00",-0.10774943232536316
2224,2013-04-16 00:00:00,"30.00, 30.00",-0.11316833645105362
2225,2013-04-16 00:00:00,"30.00, 33.00",-0.10556233674287796
2226,2013-04-16 00:00:00,"27.00, 27.00",-0.10349680483341217
2227,2013-04-16 00:00:00,"27.00, 30.00",-0.10804291069507599
2228,2013-04-16 00:00:00,"27.00, 33.00",-0.1449376493692398
2229,2013-04-16 00:00:00,"24.00, 27.00",-0.1087646484375
2230,2013-04-16 00:00:00,"24.00, 30.00",-0.11885630339384079
2231,2013-04-16 00:00:00,"24.00, 33.00",-0.14189299941062927
2232,2013-05-16 00:00:00,"30.00, 27.00",1.4988807439804077
2233,2013-05-16 00:00:00,"30.00, 30.00",1.5201741456985474
2234,2013-05-16 00:00:00,"30.00, 33.00",1.616961121559143
2235,2013-05-16 00:00:00,"27.00, 27.00",1.6727077960968018
2236,2013-05-16 00:00:00,"27.00, 30.00",1.7944453954696655
2237,2013-05-16 00:00:00,"27.00, 33.00",2.057478427886963
2238,2013-05-16 00:00:00,"24.00, 27.00",1.9020297527313232
2239,2013-05-16 00:00:00,"24.00, 30.00",2.024561643600464
2240,2013-05-16 00:00:00,"24.00, 33.00",2.1642889976501465
2241,2013-05-16 00:00:00,"30.00, 27.00",-0.10452418029308319
2242,2013-05-16 00:00:00,"30.00, 30.00",-0.1119074672460556
2243,2013-05-16 00:00:00,"30.00, 33.00",-0.10933464020490646
2244,2013-05-16 00:00:00,"27.00, 27.00",-0.10410530120134354
2245,2013-05-16 00:00:00,"27.00, 30.00",-0.10675393044948578
2246,2013-05-16 00:00:00,"27.00, 33.00",-0.14281488955020905
2247,2013-05-16 00:00:00,"24.00, 27.00",-0.11061440408229828
2248,2013-05-16 00:00:00,"24.00, 30.00",-0.11946745961904526
2249,2013-05-16 00:00:00,"24.00, 33.00",-0.1402907818555832
2250,2013-06-16 00:00:00,"30.00, 27.00",1.450043797492981
2251,2013-06-16 00:00:00,"30.00, 30.00",1.4737935066223145
2252,2013-06-16 00:00:00,"30.00, 33.00",1.55023193359375
2253,2013-06-16 00:00:00,"27.00, 27.00",1.6347382068634033
2254,2013-06-16 00:00:00,"27.00, 30.00",1.7349772453308105
2255,2013-06-16 00:00:00,"27.00, 33.00",2.010469675064087
2256,2013-06-16 00:00:00,"24.00, 27.00",1.8788330554962158
2257,2013-06-16 00:00:00,"24.00, 30.00",1.8964935541152954
2258,2013-06-16 00:00:00,"24.00, 33.00",2.109844923019409
2259,2013-06-16 00:00:00,"30.00, 27.00",-0.10831248015165329
2260,2013-06-16 00:00:00,"30.00, 30.00",-0.11882679909467697
2261,2013-06-16 00:00:00,"30.00, 33.00",-0.1135101318359375
2262,2013-06-16 00:00:00,"27.00, 27.00",-0.10472259670495987
2263,2013-06-16 00:00:00,"27.00, 30.00",-0.1067047119140625
2264,2013-06-16 00:00:00,"27.00, 33.00",-0.1419733613729477
2265,2013-06-16 00:00:00,"24.00, 27.00",-0.11169535666704178
2266,2013-06-16 00:00:00,"24.00, 30.00",-0.11643269658088684
2267,2013-06-16 00:00:00,"24.00, 33.00",-0.13983866572380066
2268,2013-07-16 00:00:00,"30.00, 27.00",1.3733559846878052
2269,2013-07-16 00:00:00,"30.00, 30.00",1.3207820653915405
2270,2013-07-16 00:00:00,"30.00, 33.00",1.3196628093719482
2271,2013-07-16 00:00:00,"27.00, 27.00",1.5085242986679077
2272,2013-07-16 00:00:00,"27.00, 30.00",1.6734776496887207
2273,2013-07-16 00:00:00,"27.00, 33.00",1.8982740640640259
2274,2013-07-16 00:00:00,"24.00, 27.00",1.7264316082000732
2275,2013-07-16 00:00:00,"24.00, 30.00",1.7270960807800293
2276,2013-07-16 00:00:00,"24.00, 33.00",1.8276022672653198
2277,2013-07-16 00:00:00,"30.00, 27.00",-0.11462107300758362
2278,2013-07-16 00:00:00,"30.00, 30.00",-0.12072261422872543
2279,2013-07-16 00:00:00,"30.00, 33.00",-0.11074041575193405
2280,2013-07-16 00:00:00,"27.00, 27.00",-0.1041407436132431
2281,2013-07-16 00:00:00,"27.00, 30.00",-0.10951429605484009
2282,2013-07-16 00:00:00,"27.00, 33.00",-0.14576475322246552
2283,2013-07-16 00:00:00,"24.00, 27.00",-0.10908311605453491
2284,2013-07-16 00:00:00,"24.00, 30.00",-0.11394032835960388
2285,2013-07-16 00:00:00,"24.00, 33.00",-0.1312398612499237
2286,2013-08-16 00:00:00,"30.00, 27.00",1.2251734733581543
2287,2013-08-16 00:00:00,"30.00, 30.00",1.2943154573440552
2288,2013-08-16 00:00:00,"30.00, 33.00",1.3134046792984009
2289,2013-08-16 00:00:00,"27.00, 27.00",1.461066484451294
2290,2013-08-16 00:00:00,"27.00, 30.00",1.5780580043792725
2291,2013-08-16 00:00:00,"27.00, 33.00",1.8411569595336914
2292,2013-08-16 00:00:00,"24.00, 27.00",1.651044249534607
2293,2013-08-16 00:00:00,"24.00, 30.00",1.6501543521881104
2294,2013-08-16 00:00:00,"24.00, 33.00",1.7667876482009888
2295,2013-08-16 00:00:00,"30.00, 27.00",-0.10306278616189957
2296,2013-08-16 00:00:00,"30.00, 30.00",-0.110565185546875
2297,2013-08-16 00:00:00,"30.00, 33.00",-0.10365639626979828
2298,2013-08-16 00:00:00,"27.00, 27.00",-0.09677960723638535
2299,2013-08-16 00:00:00,"27.00, 30.00",-0.09959904104471207
2300,2013-08-16 00:00:00,"27.00, 33.00",-0.13023671507835388
2301,2013-08-16 00:00:00,"24.00, 27.00",-0.09933127462863922
2302,2013-08-16 00:00:00,"24.00, 30.00",-0.10308296233415604
2303,2013-08-16 00:00:00,"24.00, 33.00",-0.11934538930654526
2304,2013-09-16 00:00:00,"30.00, 27.00",1.1878408193588257
2305,2013-09-16 00:00:00,"30.00, 30.00",1.2249481678009033
2306,2013-09-16 00:00:00,"30.00, 33.00",1.1743388175964355
2307,2013-09-16 00:00:00,"27.00, 27.00",1.3651682138442993
2308,2013-09-16 00:00:00,"27.00, 30.00",1.5173075199127197
2309,2013-09-16 00:00:00,"27.00, 33.00",1.7198892831802368
2310,2013-09-16 00:00:00,"24.00, 27.00",1.6333791017532349
2311,2013-09-16 00:00:00,"24.00, 30.00",1.6696898937225342
2312,2013-09-16 00:00:00,"24.00, 33.00",1.7632304430007935
2313,2013-09-16 00:00:00,"30.00, 27.00",-0.08942769467830658
2314,2013-09-16 00:00:00,"30.00, 30.00",-0.09728291630744934
2315,2013-09-16 00:00:00,"30.00, 33.00",-0.09052886813879013
2316,2013-09-16 00:00:00,"27.00, 27.00",-0.08468730002641678
2317,2013-09-16 00:00:00,"27.00, 30.00",-0.08940734714269638
2318,2013-09-16 00:00:00,"27.00, 33.00",-0.11956380307674408
2319,2013-09-16 00:00:00,"24.00, 27.00",-0.09120941162109375
2320,2013-09-16 00:00:00,"24.00, 30.00",-0.09667103737592697
2321,2013-09-16 00:00:00,"24.00, 33.00",-0.1111348494887352
2322,2013-10-16 00:00:00,"30.00, 27.00",1.2190355062484741
2323,2013-10-16 00:00:00,"30.00, 30.00",1.3266305923461914
2324,2013-10-16 00:00:00,"30.00, 33.00",1.3247828483581543
2325,2013-10-16 00:00:00,"27.00, 27.00",1.3644556999206543
2326,2013-10-16 00:00:00,"27.00, 30.00",1.5502899885177612
2327,2013-10-16 00:00:00,"27.00, 33.00",1.8944151401519775
2328,2013-10-16 00:00:00,"24.00, 27.00",1.6772726774215698
2329,2013-10-16 00:00:00,"24.00, 30.00",1.7096192836761475
2330,2013-10-16 00:00:00,"24.00, 33.00",1.8261512517929077
2331,2013-10-16 00:00:00,"30.00, 27.00",-0.07646671682596207
2332,2013-10-16 00:00:00,"30.00, 30.00",-0.08163747191429138
2333,2013-10-16 00:00:00,"30.00, 33.00",-0.07716099172830582
2334,2013-10-16 00:00:00,"27.00, 27.00",-0.0738382637500763
2335,2013-10-16 00:00:00,"27.00, 30.00",-0.07733671367168427
2336,2013-10-16 00:00:00,"27.00, 33.00",-0.10952364653348923
2337,2013-10-16 00:00:00,"24.00, 27.00",-0.0844431221485138
2338,2013-10-16 00:00:00,"24.00, 30.00",-0.0896306186914444
2339,2013-10-16 00:00:00,"24.00, 33.00",-0.10481508076190948
2340,2013-11-16 00:00:00,"30.00, 27.00",1.0173593759536743
2341,2013-11-16 00:00:00,"30.00, 30.00",1.0095407962799072
2342,2013-11-16 00:00:00,"30.00, 33.00",0.9858245849609375
2343,2013-11-16 00:00:00,"27.00, 27.00",1.2074757814407349
2344,2013-11-16 00:00:00,"27.00, 30.00",1.278846263885498
2345,2013-11-16 00:00:00,"27.00, 33.00",1.5064066648483276
2346,2013-11-16 00:00:00,"24.00, 27.00",1.5359750986099243
2347,2013-11-16 00:00:00,"24.00, 30.00",1.4967427253723145
2348,2013-11-16 00:00:00,"24.00, 33.00",1.6137217283248901
2349,2013-11-16 00:00:00,"30.00, 27.00",-0.055479176342487335
2350,2013-11-16 00:00:00,"30.00, 30.00",-0.05567169189453125
2351,2013-11-16 00:00:00,"30.00, 33.00",-0.05243581160902977
2352,2013-11-16 00:00:00,"27.00, 27.00",-0.05669809877872467
2353,2013-11-16 00:00:00,"27.00, 30.00",-0.057949576526880264
2354,2013-11-16 00:00:00,"27.00, 33.00",-0.0809735581278801
2355,2013-11-16 00:00:00,"24.00, 27.00",-0.06988219916820526
2356,2013-11-16 00:00:00,"24.00, 30.00",-0.07252171635627747
2357,2013-11-16 00:00:00,"24.00, 33.00",-0.08690567314624786
2358,2013-12-16 00:00:00,"30.00, 27.00",1.0106486082077026
2359,2013-12-16 00:00:00,"30.00, 30.00",1.1131129264831543
2360,2013-12-16 00:00:00,"30.00, 33.00",1.2671617269515991
2361,2013-12-16 00:00:00,"27.00, 27.00",1.1628822088241577
2362,2013-12-16 00:00:00,"27.00, 30.00",1.3126579523086548
2363,2013-12-16 00:00:00,"27.00, 33.00",1.5574852228164673
2364,2013-12-16 00:00:00,"24.00, 27.00",1.499799132347107
2365,2013-12-16 00:00:00,"24.00, 30.00",1.5286343097686768
2366,2013-12-16 00:00:00,"24.00, 33.00",1.5966639518737793
2367,2013-12-16 00:00:00,"30.00, 27.00",-0.04700962081551552
2368,2013-12-16 00:00:00,"30.00, 30.00",-0.050390180200338364
2369,2013-12-16 00:00:00,"30.00, 33.00",-0.05163894221186638
2370,2013-12-16 00:00:00,"27.00, 27.00",-0.050911933183670044
2371,2013-12-16 00:00:00,"27.00, 30.00",-0.054259270429611206
2372,2013-12-16 00:00:00,"27.00, 33.00",-0.07911903411149979
2373,2013-12-16 00:00:00,"24.00, 27.00",-0.0657048374414444
2374,2013-12-16 00:00:00,"24.00, 30.00",-0.07007032632827759
2375,2013-12-16 00:00:00,"24.00, 33.00",-0.08350003510713577
2376,2014-01-16 00:00:00,"30.00, 27.00",1.0861973762512207
2377,2014-01-16 00:00:00,"30.00, 30.00",1.1854336261749268
2378,2014-01-16 00:00:00,"30.00, 33.00",1.2201764583587646
2379,2014-01-16 00:00:00,"27.00, 27.00",1.4166417121887207
2380,2014-01-16 00:00:00,"27.00, 30.00",1.5067522525787354
2381,2014-01-16 00:00:00,"27.00, 33.00",1.7555896043777466
2382,2014-01-16 00:00:00,"24.00, 27.00",1.8516623973846436
2383,2014-01-16 00:00:00,"24.00, 30.00",1.769927978515625
2384,2014-01-16 00:00:00,"24.00, 33.00",1.7822591066360474
2385,2014-01-16 00:00:00,"30.00, 27.00",-0.0532681867480278
2386,2014-01-16 00:00:00,"30.00, 30.00",-0.0565485805273056
2387,2014-01-16 00:00:00,"30.00, 33.00",-0.05592099949717522
2388,2014-01-16 00:00:00,"27.00, 27.00",-0.06012479588389397
2389,2014-01-16 00:00:00,"27.00, 30.00",-0.06193247064948082
2390,2014-01-16 00:00:00,"27.00, 33.00",-0.08954004943370819
2391,2014-01-16 00:00:00,"24.00, 27.00",-0.07716886699199677
2392,2014-01-16 00:00:00,"24.00, 30.00",-0.0796661376953125
2393,2014-01-16 00:00:00,"24.00, 33.00",-0.0931248813867569
2394,2014-02-16 00:00:00,"30.00, 27.00",1.2239729166030884
2395,2014-02-16 00:00:00,"30.00, 30.00",1.2578353881835938
2396,2014-02-16 00:00:00,"30.00, 33.00",1.3217359781265259
2397,2014-02-16 00:00:00,"27.00, 27.00",1.530301809310913
2398,2014-02-16 00:00:00,"27.00, 30.00",1.6798292398452759
2399,2014-02-16 00:00:00,"27.00, 33.00",1.9331109523773193
2400,2014-02-16 00:00:00,"24.00, 27.00",1.9454699754714966
2401,2014-02-16 00:00:00,"24.00, 30.00",1.8858261108398438
2402,2014-02-16 00:00:00,"24.00, 33.00",1.922670602798462
2403,2014-02-16 00:00:00,"30.00, 27.00",-0.0662471204996109
2404,2014-02-16 00:00:00,"30.00, 30.00",-0.06606565415859222
2405,2014-02-16 00:00:00,"30.00, 33.00",-0.0662078857421875
2406,2014-02-16 00:00:00,"27.00, 27.00",-0.07330894470214844
2407,2014-02-16 00:00:00,"27.00, 30.00",-0.07627732306718826
2408,2014-02-16 00:00:00,"27.00, 33.00",-0.10822514444589615
2409,2014-02-16 00:00:00,"24.00, 27.00",-0.09026527404785156
2410,2014-02-16 00:00:00,"24.00, 30.00",-0.0930807963013649
2411,2014-02-16 00:00:00,"24.00, 33.00",-0.10795430094003677
2412,2014-03-16 00:00:00,"30.00, 27.00",1.4236607551574707
2413,2014-03-16 00:00:00,"30.00, 30.00",1.4226940870285034
2414,2014-03-16 00:00:00,"30.00, 33.00",1.4539233446121216
2415,2014-03-16 00:00:00,"27.00, 27.00",1.5985924005508423
2416,2014-03-16 00:00:00,"27.00, 30.00",1.6900368928909302
2417,2014-03-16 00:00:00,"27.00, 33.00",1.8191567659378052
2418,2014-03-16 00:00:00,"24.00, 27.00",1.6977529525756836
2419,2014-03-16 00:00:00,"24.00, 30.00",1.7469472885131836
2420,2014-03-16 00:00:00,"24.00, 33.00",1.9192692041397095
2421,2014-03-16 00:00:00,"30.00, 27.00",-0.08646564930677414
2422,2014-03-16 00:00:00,"30.00, 30.00",-0.08831664174795151
2423,2014-03-16 00:00:00,"30.00, 33.00",-0.08369199931621552
2424,2014-03-16 00:00:00,"27.00, 27.00",-0.08837398141622543
2425,2014-03-16 00:00:00,"27.00, 30.00",-0.08805699646472931
2426,2014-03-16 00:00:00,"27.00, 33.00",-0.1162404716014862
2427,2014-03-16 00:00:00,"24.00, 27.00",-0.09136667847633362
2428,2014-03-16 00:00:00,"24.00, 30.00",-0.09699815511703491
2429,2014-03-16 00:00:00,"24.00, 33.00",-0.11751162260770798
2430,2014-04-16 00:00:00,"30.00, 27.00",1.4663532972335815
2431,2014-04-16 00:00:00,"30.00, 30.00",1.523107886314392
2432,2014-04-16 00:00:00,"30.00, 33.00",1.6446980237960815
2433,2014-04-16 00:00:00,"27.00, 27.00",1.6599894762039185
2434,2014-04-16 00:00:00,"27.00, 30.00",1.7883738279342651
2435,2014-04-16 00:00:00,"27.00, 33.00",2.004382371902466
2436,2014-04-16 00:00:00,"24.00, 27.00",1.8971638679504395
2437,2014-04-16 00:00:00,"24.00, 30.00",1.918816089630127
2438,2014-04-16 00:00:00,"24.00, 33.00",1.9963632822036743
2439,2014-04-16 00:00:00,"30.00, 27.00",-0.09899292141199112
2440,2014-04-16 00:00:00,"30.00, 30.00",-0.10488535463809967
2441,2014-04-16 00:00:00,"30.00, 33.00",-0.1048431396484375
2442,2014-04-16 00:00:00,"27.00, 27.00",-0.09936065971851349
2443,2014-04-16 00:00:00,"27.00, 30.00",-0.10224457085132599
2444,2014-04-16 00:00:00,"27.00, 33.00",-0.13344065845012665
2445,2014-04-16 00:00:00,"24.00, 27.00",-0.10715891420841217
2446,2014-04-16 00:00:00,"24.00, 30.00",-0.10902099311351776
2447,2014-04-16 00:00:00,"24.00, 33.00",-0.12465769797563553
2448,2014-05-16 00:00:00,"30.00, 27.00",1.435686707496643
2449,2014-05-16 00:00:00,"30.00, 30.00",1.4169646501541138
2450,2014-05-16 00:00:00,"30.00, 33.00",1.4676897525787354
2451,2014-05-16 00:00:00,"27.00, 27.00",1.5152872800827026
2452,2014-05-16 00:00:00,"27.00, 30.00",1.6419460773468018
2453,2014-05-16 00:00:00,"27.00, 33.00",1.8630114793777466
2454,2014-05-16 00:00:00,"24.00, 27.00",1.6619242429733276
2455,2014-05-16 00:00:00,"24.00, 30.00",1.7730791568756104
2456,2014-05-16 00:00:00,"24.00, 33.00",2.014305830001831
2457,2014-05-16 00:00:00,"30.00, 27.00",-0.10436125844717026
2458,2014-05-16 00:00:00,"30.00, 30.00",-0.1087803989648819
2459,2014-05-16 00:00:00,"30.00, 33.00",-0.10315335541963577
2460,2014-05-16 00:00:00,"27.00, 27.00",-0.09763927012681961
2461,2014-05-16 00:00:00,"27.00, 30.00",-0.10010036081075668
2462,2014-05-16 00:00:00,"27.00, 33.00",-0.1327042132616043
2463,2014-05-16 00:00:00,"24.00, 27.00",-0.10091080516576767
2464,2014-05-16 00:00:00,"24.00, 30.00",-0.1088877022266388
2465,2014-05-16 00:00:00,"24.00, 33.00",-0.1325998604297638
2466,2014-06-16 00:00:00,"30.00, 27.00",1.4576131105422974
2467,2014-06-16 00:00:00,"30.00, 30.00",1.4582916498184204
2468,2014-06-16 00:00:00,"30.00, 33.00",1.5744853019714355
2469,2014-06-16 00:00:00,"27.00, 27.00",1.665979027748108
2470,2014-06-16 00:00:00,"27.00, 30.00",1.776038646697998
2471,2014-06-16 00:00:00,"27.00, 33.00",2.0085318088531494
2472,2014-06-16 00:00:00,"24.00, 27.00",1.9036427736282349
2473,2014-06-16 00:00:00,"24.00, 30.00",1.9229177236557007
2474,2014-06-16 00:00:00,"24.00, 33.00",2.1331512928009033
2475,2014-06-16 00:00:00,"30.00, 27.00",-0.10636342316865921
2476,2014-06-16 00:00:00,"30.00, 30.00",-0.1176503524184227
2477,2014-06-16 00:00:00,"30.00, 33.00",-0.11300099641084671
2478,2014-06-16 00:00:00,"27.00, 27.00",-0.1050974503159523
2479,2014-06-16 00:00:00,"27.00, 30.00",-0.10703989863395691
2480,2014-06-16 00:00:00,"27.00, 33.00",-0.14380289614200592
2481,2014-06-16 00:00:00,"24.00, 27.00",-0.11364542692899704
2482,2014-06-16 00:00:00,"24.00, 30.00",-0.11869099736213684
2483,2014-06-16 00:00:00,"24.00, 33.00",-0.14269408583641052
2484,2014-07-16 00:00:00,"30.00, 27.00",1.3721116781234741
2485,2014-07-16 00:00:00,"30.00, 30.00",1.3765968084335327
2486,2014-07-16 00:00:00,"30.00, 33.00",1.4295772314071655
2487,2014-07-16 00:00:00,"27.00, 27.00",1.5221301317214966
2488,2014-07-16 00:00:00,"27.00, 30.00",1.64813232421875
2489,2014-07-16 00:00:00,"27.00, 33.00",1.984978437423706
2490,2014-07-16 00:00:00,"24.00, 27.00",1.7437291145324707
2491,2014-07-16 00:00:00,"24.00, 30.00",1.7699240446090698
2492,2014-07-16 00:00:00,"24.00, 33.00",1.9339097738265991
2493,2014-07-16 00:00:00,"30.00, 27.00",-0.11256852000951767
2494,2014-07-16 00:00:00,"30.00, 30.00",-0.1212300956249237
2495,2014-07-16 00:00:00,"30.00, 33.00",-0.11554250121116638
2496,2014-07-16 00:00:00,"27.00, 27.00",-0.10370808094739914
2497,2014-07-16 00:00:00,"27.00, 30.00",-0.10847029834985733
2498,2014-07-16 00:00:00,"27.00, 33.00",-0.14481674134731293
2499,2014-07-16 00:00:00,"24.00, 27.00",-0.10640347748994827
2500,2014-07-16 00:00:00,"24.00, 30.00",-0.11258525401353836
2501,2014-07-16 00:00:00,"24.00, 33.00",-0.13228090107440948
2502,2014-08-16 00:00:00,"30.00, 27.00",1.275963544845581
2503,2014-08-16 00:00:00,"30.00, 30.00",1.2841107845306396
2504,2014-08-16 00:00:00,"30.00, 33.00",1.2816349267959595
2505,2014-08-16 00:00:00,"27.00, 27.00",1.485069990158081
2506,2014-08-16 00:00:00,"27.00, 30.00",1.5868914127349854
2507,2014-08-16 00:00:00,"27.00, 33.00",1.873335361480713
2508,2014-08-16 00:00:00,"24.00, 27.00",1.6932865381240845
2509,2014-08-16 00:00:00,"24.00, 30.00",1.7093220949172974
2510,2014-08-16 00:00:00,"24.00, 33.00",1.8763171434402466
2511,2014-08-16 00:00:00,"30.00, 27.00",-0.10174954682588577
2512,2014-08-16 00:00:00,"30.00, 30.00",-0.11002817749977112
2513,2014-08-16 00:00:00,"30.00, 33.00",-0.10552486032247543
2514,2014-08-16 00:00:00,"27.00, 27.00",-0.0983271449804306
