,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие аэрозолей с излучением,Радиационное воздействие углекислого газа,Радиационное воздействие метана
0,2003-01-16 00:00:00,"21.00, 24.00",0.3238082528114319,1.599652647972107,0.4747855961322784
1,2003-01-16 00:00:00,"21.00, 27.00",0.4974690079689026,1.493095636367798,0.4369669258594513
2,2003-01-16 00:00:00,"21.00, 30.00",0.6540438532829285,1.4458627700805664,0.4259111881256103
3,2003-01-16 00:00:00,"21.00, 33.00",0.5405362248420715,1.4705801010131836,0.4023979008197784
4,2003-01-16 00:00:00,"21.00, 36.00",0.3520803153514862,1.2425320148468018,0.3012193143367767
5,2003-01-16 00:00:00,"18.00, 24.00",0.3198399841785431,1.614094376564026,0.4631766080856323
6,2003-01-16 00:00:00,"18.00, 27.00",0.4504414200782776,1.5442169904708862,0.4371062219142914
7,2003-01-16 00:00:00,"18.00, 30.00",0.4239334464073181,1.498945713043213,0.4214979708194732
8,2003-01-16 00:00:00,"18.00, 33.00",0.3928970694541931,1.5527530908584597,0.4359239041805267
9,2003-01-16 00:00:00,"18.00, 36.00",0.3268068432807922,1.3562779426574707,0.3268855810165405
