,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие углекислого газа
3300,2008-07-16 00:00:00,"21.00, 24.00",1.6524875164031982
3301,2008-07-16 00:00:00,"21.00, 27.00",1.634535312652588
3302,2008-07-16 00:00:00,"21.00, 30.00",1.722459316253662
3303,2008-07-16 00:00:00,"21.00, 33.00",1.7761269807815552
3304,2008-07-16 00:00:00,"21.00, 36.00",1.7528529167175293
3305,2008-07-16 00:00:00,"18.00, 24.00",1.5306169986724854
3306,2008-07-16 00:00:00,"18.00, 27.00",1.5697652101516724
3307,2008-07-16 00:00:00,"18.00, 30.00",1.5918225049972534
3308,2008-07-16 00:00:00,"18.00, 33.00",1.5904688835144043
3309,2008-07-16 00:00:00,"18.00, 36.00",1.3747962713241577
3310,2008-07-16 00:00:00,"15.00, 24.00",1.034254550933838
3311,2008-07-16 00:00:00,"15.00, 27.00",1.037553310394287
3312,2008-07-16 00:00:00,"15.00, 30.00",0.9199848771095276
3313,2008-07-16 00:00:00,"15.00, 33.00",0.7441672086715698
3314,2008-07-16 00:00:00,"15.00, 36.00",0.5997747778892517
3315,2008-07-16 00:00:00,"12.00, 24.00",0.3745904862880707
3316,2008-07-16 00:00:00,"12.00, 27.00",0.47701534628868103
3317,2008-07-16 00:00:00,"12.00, 30.00",0.44218000769615173
3318,2008-07-16 00:00:00,"12.00, 33.00",0.35699462890625
3319,2008-07-16 00:00:00,"12.00, 36.00",0.3880772888660431
3320,2008-07-16 00:00:00,"9.00, 24.00",0.3676620125770569
3321,2008-07-16 00:00:00,"9.00, 27.00",0.37359127402305603
3322,2008-07-16 00:00:00,"9.00, 30.00",0.34389472007751465
3323,2008-07-16 00:00:00,"9.00, 33.00",0.3535313904285431
3324,2008-07-16 00:00:00,"9.00, 36.00",0.34098371863365173
3325,2008-07-16 00:00:00,"21.00, 24.00",-0.09877260029315948
3326,2008-07-16 00:00:00,"21.00, 27.00",-0.09517250955104828
3327,2008-07-16 00:00:00,"21.00, 30.00",-0.10686714202165604
3328,2008-07-16 00:00:00,"21.00, 33.00",-0.11349930614233017
3329,2008-07-16 00:00:00,"21.00, 36.00",-0.123199462890625
3330,2008-07-16 00:00:00,"18.00, 24.00",-0.09408076852560043
3331,2008-07-16 00:00:00,"18.00, 27.00",-0.09840638935565948
3332,2008-07-16 00:00:00,"18.00, 30.00",-0.099822998046875
3333,2008-07-16 00:00:00,"18.00, 33.00",-0.1091013252735138
3334,2008-07-16 00:00:00,"18.00, 36.00",-0.11078766733407974
3335,2008-07-16 00:00:00,"15.00, 24.00",-0.08858662098646164
3336,2008-07-16 00:00:00,"15.00, 27.00",-0.09215668588876724
3337,2008-07-16 00:00:00,"15.00, 30.00",-0.08899910002946854
3338,2008-07-16 00:00:00,"15.00, 33.00",-0.1038818359375
3339,2008-07-16 00:00:00,"15.00, 36.00",-0.09620518982410431
3340,2008-07-16 00:00:00,"12.00, 24.00",-0.08135543018579483
3341,2008-07-16 00:00:00,"12.00, 27.00",-0.08063384145498276
3342,2008-07-16 00:00:00,"12.00, 30.00",-0.0875234305858612
3343,2008-07-16 00:00:00,"12.00, 33.00",-0.08440817892551422
3344,2008-07-16 00:00:00,"12.00, 36.00",-0.06783048808574677
3345,2008-07-16 00:00:00,"9.00, 24.00",-0.08350618183612823
3346,2008-07-16 00:00:00,"9.00, 27.00",-0.09018682688474655
3347,2008-07-16 00:00:00,"9.00, 30.00",-0.09083138406276703
3348,2008-07-16 00:00:00,"9.00, 33.00",-0.09136027842760086
3349,2008-07-16 00:00:00,"9.00, 36.00",-0.05856175720691681
3350,2008-08-16 00:00:00,"21.00, 24.00",1.5675718784332275
3351,2008-08-16 00:00:00,"21.00, 27.00",1.5583151578903198
3352,2008-08-16 00:00:00,"21.00, 30.00",1.6051586866378784
3353,2008-08-16 00:00:00,"21.00, 33.00",1.680071473121643
3354,2008-08-16 00:00:00,"21.00, 36.00",1.6795103549957275
3355,2008-08-16 00:00:00,"18.00, 24.00",1.3440158367156982
3356,2008-08-16 00:00:00,"18.00, 27.00",1.4647403955459595
3357,2008-08-16 00:00:00,"18.00, 30.00",1.4313453435897827
3358,2008-08-16 00:00:00,"18.00, 33.00",1.3005272150039673
3359,2008-08-16 00:00:00,"18.00, 36.00",0.9690807461738586
3360,2008-08-16 00:00:00,"15.00, 24.00",0.7507156729698181
3361,2008-08-16 00:00:00,"15.00, 27.00",0.7965501546859741
3362,2008-08-16 00:00:00,"15.00, 30.00",0.6190028190612793
3363,2008-08-16 00:00:00,"15.00, 33.00",0.5019403100013733
3364,2008-08-16 00:00:00,"15.00, 36.00",0.47908660769462585
3365,2008-08-16 00:00:00,"12.00, 24.00",0.3400593400001526
3366,2008-08-16 00:00:00,"12.00, 27.00",0.438232421875
3367,2008-08-16 00:00:00,"12.00, 30.00",0.3782811462879181
3368,2008-08-16 00:00:00,"12.00, 33.00",0.29218119382858276
3369,2008-08-16 00:00:00,"12.00, 36.00",0.34609395265579224
3370,2008-08-16 00:00:00,"9.00, 24.00",0.34015482664108276
3371,2008-08-16 00:00:00,"9.00, 27.00",0.3482390344142914
3372,2008-08-16 00:00:00,"9.00, 30.00",0.34657928347587585
3373,2008-08-16 00:00:00,"9.00, 33.00",0.3506962060928345
3374,2008-08-16 00:00:00,"9.00, 36.00",0.3033929765224457
3375,2008-08-16 00:00:00,"21.00, 24.00",-0.0916295200586319
3376,2008-08-16 00:00:00,"21.00, 27.00",-0.08801023662090302
3377,2008-08-16 00:00:00,"21.00, 30.00",-0.09626966714859009
3378,2008-08-16 00:00:00,"21.00, 33.00",-0.10317845642566681
3379,2008-08-16 00:00:00,"21.00, 36.00",-0.1134958565235138
3380,2008-08-16 00:00:00,"18.00, 24.00",-0.0837107002735138
3381,2008-08-16 00:00:00,"18.00, 27.00",-0.08904192596673965
3382,2008-08-16 00:00:00,"18.00, 30.00",-0.08928852528333664
3383,2008-08-16 00:00:00,"18.00, 33.00",-0.09624653309583664
3384,2008-08-16 00:00:00,"18.00, 36.00",-0.10167620331048965
3385,2008-08-16 00:00:00,"15.00, 24.00",-0.08045516163110733
3386,2008-08-16 00:00:00,"15.00, 27.00",-0.08473599702119827
3387,2008-08-16 00:00:00,"15.00, 30.00",-0.07947712391614914
3388,2008-08-16 00:00:00,"15.00, 33.00",-0.09138685464859009
3389,2008-08-16 00:00:00,"15.00, 36.00",-0.08762187510728836
3390,2008-08-16 00:00:00,"12.00, 24.00",-0.08246391266584396
3391,2008-08-16 00:00:00,"12.00, 27.00",-0.07880918681621552
3392,2008-08-16 00:00:00,"12.00, 30.00",-0.08281092345714569
3393,2008-08-16 00:00:00,"12.00, 33.00",-0.08005104959011078
3394,2008-08-16 00:00:00,"12.00, 36.00",-0.06637229025363922
3395,2008-08-16 00:00:00,"9.00, 24.00",-0.08673316985368729
3396,2008-08-16 00:00:00,"9.00, 27.00",-0.08868802338838577
3397,2008-08-16 00:00:00,"9.00, 30.00",-0.09139325469732285
3398,2008-08-16 00:00:00,"9.00, 33.00",-0.09054417908191681
3399,2008-08-16 00:00:00,"9.00, 36.00",-0.062404509633779526
3400,2008-09-16 00:00:00,"21.00, 24.00",1.5825399160385132
3401,2008-09-16 00:00:00,"21.00, 27.00",1.4992116689682007
3402,2008-09-16 00:00:00,"21.00, 30.00",1.5309621095657349
3403,2008-09-16 00:00:00,"21.00, 33.00",1.5611134767532349
3404,2008-09-16 00:00:00,"21.00, 36.00",1.4627349376678467
3405,2008-09-16 00:00:00,"18.00, 24.00",1.4022095203399658
3406,2008-09-16 00:00:00,"18.00, 27.00",1.4164448976516724
3407,2008-09-16 00:00:00,"18.00, 30.00",1.4044514894485474
3408,2008-09-16 00:00:00,"18.00, 33.00",1.2855041027069092
3409,2008-09-16 00:00:00,"18.00, 36.00",1.1052459478378296
3410,2008-09-16 00:00:00,"15.00, 24.00",1.0949981212615967
3411,2008-09-16 00:00:00,"15.00, 27.00",1.0533864498138428
3412,2008-09-16 00:00:00,"15.00, 30.00",0.9647817015647888
3413,2008-09-16 00:00:00,"15.00, 33.00",0.6369740962982178
3414,2008-09-16 00:00:00,"15.00, 36.00",0.6881795525550842
3415,2008-09-16 00:00:00,"12.00, 24.00",0.46659547090530396
3416,2008-09-16 00:00:00,"12.00, 27.00",0.5230977535247803
3417,2008-09-16 00:00:00,"12.00, 30.00",0.444863885641098
3418,2008-09-16 00:00:00,"12.00, 33.00",0.4044138491153717
3419,2008-09-16 00:00:00,"12.00, 36.00",0.424826055765152
3420,2008-09-16 00:00:00,"9.00, 24.00",0.36159566044807434
3421,2008-09-16 00:00:00,"9.00, 27.00",0.4206787049770355
3422,2008-09-16 00:00:00,"9.00, 30.00",0.4075002074241638
3423,2008-09-16 00:00:00,"9.00, 33.00",0.42041319608688354
3424,2008-09-16 00:00:00,"9.00, 36.00",0.4149281680583954
3425,2008-09-16 00:00:00,"21.00, 24.00",-0.0859018936753273
3426,2008-09-16 00:00:00,"21.00, 27.00",-0.08035380393266678
3427,2008-09-16 00:00:00,"21.00, 30.00",-0.08885853737592697
3428,2008-09-16 00:00:00,"21.00, 33.00",-0.09232177585363388
3429,2008-09-16 00:00:00,"21.00, 36.00",-0.10124512016773224
3430,2008-09-16 00:00:00,"18.00, 24.00",-0.08013966679573059
3431,2008-09-16 00:00:00,"18.00, 27.00",-0.08373667299747467
3432,2008-09-16 00:00:00,"18.00, 30.00",-0.08449248969554901
3433,2008-09-16 00:00:00,"18.00, 33.00",-0.08914896845817566
3434,2008-09-16 00:00:00,"18.00, 36.00",-0.09366200864315033
3435,2008-09-16 00:00:00,"15.00, 24.00",-0.08295084536075592
3436,2008-09-16 00:00:00,"15.00, 27.00",-0.08854522556066513
3437,2008-09-16 00:00:00,"15.00, 30.00",-0.08168182522058487
3438,2008-09-16 00:00:00,"15.00, 33.00",-0.0958760604262352
3439,2008-09-16 00:00:00,"15.00, 36.00",-0.09270273894071579
3440,2008-09-16 00:00:00,"12.00, 24.00",-0.08956705778837204
3441,2008-09-16 00:00:00,"12.00, 27.00",-0.08860422670841217
3442,2008-09-16 00:00:00,"12.00, 30.00",-0.08814849704504013
3443,2008-09-16 00:00:00,"12.00, 33.00",-0.09794947504997253
3444,2008-09-16 00:00:00,"12.00, 36.00",-0.08472340553998947
3445,2008-09-16 00:00:00,"9.00, 24.00",-0.08593674004077911
3446,2008-09-16 00:00:00,"9.00, 27.00",-0.0924481675028801
3447,2008-09-16 00:00:00,"9.00, 30.00",-0.10022125393152237
3448,2008-09-16 00:00:00,"9.00, 33.00",-0.1052093505859375
3449,2008-09-16 00:00:00,"9.00, 36.00",-0.08043161779642105
3450,2008-10-16 00:00:00,"21.00, 24.00",1.5582000017166138
3451,2008-10-16 00:00:00,"21.00, 27.00",1.4973902702331543
3452,2008-10-16 00:00:00,"21.00, 30.00",1.531359314918518
3453,2008-10-16 00:00:00,"21.00, 33.00",1.583085536956787
3454,2008-10-16 00:00:00,"21.00, 36.00",1.3929404020309448
3455,2008-10-16 00:00:00,"18.00, 24.00",1.495154619216919
3456,2008-10-16 00:00:00,"18.00, 27.00",1.5282937288284302
3457,2008-10-16 00:00:00,"18.00, 30.00",1.5264341831207275
3458,2008-10-16 00:00:00,"18.00, 33.00",1.5444434881210327
3459,2008-10-16 00:00:00,"18.00, 36.00",1.386206865310669
3460,2008-10-16 00:00:00,"15.00, 24.00",1.469062089920044
3461,2008-10-16 00:00:00,"15.00, 27.00",1.4274262189865112
3462,2008-10-16 00:00:00,"15.00, 30.00",1.4071093797683716
3463,2008-10-16 00:00:00,"15.00, 33.00",1.2716163396835327
3464,2008-10-16 00:00:00,"15.00, 36.00",1.2410465478897095
3465,2008-10-16 00:00:00,"12.00, 24.00",1.1716417074203491
3466,2008-10-16 00:00:00,"12.00, 27.00",1.1625277996063232
3467,2008-10-16 00:00:00,"12.00, 30.00",0.9947706460952759
3468,2008-10-16 00:00:00,"12.00, 33.00",0.7164099812507629
3469,2008-10-16 00:00:00,"12.00, 36.00",0.6721289753913879
3470,2008-10-16 00:00:00,"9.00, 24.00",0.7803905606269836
3471,2008-10-16 00:00:00,"9.00, 27.00",0.7845439314842224
3472,2008-10-16 00:00:00,"9.00, 30.00",0.5900327563285828
3473,2008-10-16 00:00:00,"9.00, 33.00",0.49014970660209656
3474,2008-10-16 00:00:00,"9.00, 36.00",0.4689065217971802
3475,2008-10-16 00:00:00,"21.00, 24.00",-0.07848284393548965
3476,2008-10-16 00:00:00,"21.00, 27.00",-0.07366795837879181
3477,2008-10-16 00:00:00,"21.00, 30.00",-0.08025335520505905
3478,2008-10-16 00:00:00,"21.00, 33.00",-0.08622987568378448
3479,2008-10-16 00:00:00,"21.00, 36.00",-0.09711235016584396
3480,2008-10-16 00:00:00,"18.00, 24.00",-0.07720701396465302
3481,2008-10-16 00:00:00,"18.00, 27.00",-0.08071111887693405
3482,2008-10-16 00:00:00,"18.00, 30.00",-0.08046550303697586
3483,2008-10-16 00:00:00,"18.00, 33.00",-0.09012825042009354
3484,2008-10-16 00:00:00,"18.00, 36.00",-0.0949559360742569
3485,2008-10-16 00:00:00,"15.00, 24.00",-0.08908573538064957
3486,2008-10-16 00:00:00,"15.00, 27.00",-0.09197358042001724
3487,2008-10-16 00:00:00,"15.00, 30.00",-0.08597687631845474
3488,2008-10-16 00:00:00,"15.00, 33.00",-0.10043089091777802
3489,2008-10-16 00:00:00,"15.00, 36.00",-0.09906300902366638
3490,2008-10-16 00:00:00,"12.00, 24.00",-0.10167275369167328
3491,2008-10-16 00:00:00,"12.00, 27.00",-0.09639124572277069
3492,2008-10-16 00:00:00,"12.00, 30.00",-0.10182484984397888
3493,2008-10-16 00:00:00,"12.00, 33.00",-0.09987271577119827
3494,2008-10-16 00:00:00,"12.00, 36.00",-0.09959706664085388
3495,2008-10-16 00:00:00,"9.00, 24.00",-0.10874003916978836
3496,2008-10-16 00:00:00,"9.00, 27.00",-0.1082296073436737
3497,2008-10-16 00:00:00,"9.00, 30.00",-0.10749127715826035
3498,2008-10-16 00:00:00,"9.00, 33.00",-0.10150515288114548
3499,2008-10-16 00:00:00,"9.00, 36.00",-0.07968483865261078
3500,2008-11-16 00:00:00,"21.00, 24.00",1.677514672279358
3501,2008-11-16 00:00:00,"21.00, 27.00",1.5845377445220947
3502,2008-11-16 00:00:00,"21.00, 30.00",1.534447193145752
3503,2008-11-16 00:00:00,"21.00, 33.00",1.390623927116394
3504,2008-11-16 00:00:00,"21.00, 36.00",1.1005890369415283
3505,2008-11-16 00:00:00,"18.00, 24.00",1.7305511236190796
3506,2008-11-16 00:00:00,"18.00, 27.00",1.6898682117462158
3507,2008-11-16 00:00:00,"18.00, 30.00",1.5265330076217651
3508,2008-11-16 00:00:00,"18.00, 33.00",1.4325307607650757
3509,2008-11-16 00:00:00,"18.00, 36.00",1.203437328338623
3510,2008-11-16 00:00:00,"15.00, 24.00",1.7536163330078125
3511,2008-11-16 00:00:00,"15.00, 27.00",1.683600902557373
3512,2008-11-16 00:00:00,"15.00, 30.00",1.577612280845642
3513,2008-11-16 00:00:00,"15.00, 33.00",1.527471899986267
3514,2008-11-16 00:00:00,"15.00, 36.00",1.4299062490463257
3515,2008-11-16 00:00:00,"12.00, 24.00",1.7988474369049072
3516,2008-11-16 00:00:00,"12.00, 27.00",1.7134755849838257
3517,2008-11-16 00:00:00,"12.00, 30.00",1.5603200197219849
3518,2008-11-16 00:00:00,"12.00, 33.00",1.3241994380950928
3519,2008-11-16 00:00:00,"12.00, 36.00",1.163537621498108
3520,2008-11-16 00:00:00,"9.00, 24.00",1.5332601070404053
3521,2008-11-16 00:00:00,"9.00, 27.00",1.4412007331848145
3522,2008-11-16 00:00:00,"9.00, 30.00",1.0860168933868408
3523,2008-11-16 00:00:00,"9.00, 33.00",0.8702148199081421
3524,2008-11-16 00:00:00,"9.00, 36.00",0.8975362181663513
3525,2008-11-16 00:00:00,"21.00, 24.00",-0.07594986259937286
3526,2008-11-16 00:00:00,"21.00, 27.00",-0.07049891352653503
3527,2008-11-16 00:00:00,"21.00, 30.00",-0.07554957270622253
3528,2008-11-16 00:00:00,"21.00, 33.00",-0.07818959653377533
3529,2008-11-16 00:00:00,"21.00, 36.00",-0.08565673977136612
3530,2008-11-16 00:00:00,"18.00, 24.00",-0.07962951809167862
3531,2008-11-16 00:00:00,"18.00, 27.00",-0.0805867537856102
3532,2008-11-16 00:00:00,"18.00, 30.00",-0.07701161503791809
3533,2008-11-16 00:00:00,"18.00, 33.00",-0.08542276918888092
3534,2008-11-16 00:00:00,"18.00, 36.00",-0.08789723366498947
3535,2008-11-16 00:00:00,"15.00, 24.00",-0.09495137631893158
3536,2008-11-16 00:00:00,"15.00, 27.00",-0.09541778266429901
3537,2008-11-16 00:00:00,"15.00, 30.00",-0.08659159392118454
3538,2008-11-16 00:00:00,"15.00, 33.00",-0.10132293403148651
3539,2008-11-16 00:00:00,"15.00, 36.00",-0.09874267876148224
3540,2008-11-16 00:00:00,"12.00, 24.00",-0.11647237092256546
3541,2008-11-16 00:00:00,"12.00, 27.00",-0.10454915463924408
3542,2008-11-16 00:00:00,"12.00, 30.00",-0.10717722773551941
3543,2008-11-16 00:00:00,"12.00, 33.00",-0.10434163361787796
3544,2008-11-16 00:00:00,"12.00, 36.00",-0.09914907068014145
3545,2008-11-16 00:00:00,"9.00, 24.00",-0.12764231860637665
3546,2008-11-16 00:00:00,"9.00, 27.00",-0.1180572509765625
3547,2008-11-16 00:00:00,"9.00, 30.00",-0.11203867942094803
3548,2008-11-16 00:00:00,"9.00, 33.00",-0.11188100278377533
3549,2008-11-16 00:00:00,"9.00, 36.00",-0.08914540708065033
3550,2008-12-16 00:00:00,"21.00, 24.00",1.605472207069397
3551,2008-12-16 00:00:00,"21.00, 27.00",1.5676604509353638
3552,2008-12-16 00:00:00,"21.00, 30.00",1.6162965297698975
3553,2008-12-16 00:00:00,"21.00, 33.00",1.6073943376541138
3554,2008-12-16 00:00:00,"21.00, 36.00",1.2399271726608276
3555,2008-12-16 00:00:00,"18.00, 24.00",1.692206621170044
3556,2008-12-16 00:00:00,"18.00, 27.00",1.6896873712539673
3557,2008-12-16 00:00:00,"18.00, 30.00",1.5904541015625
3558,2008-12-16 00:00:00,"18.00, 33.00",1.4484095573425293
3559,2008-12-16 00:00:00,"18.00, 36.00",1.2234398126602173
3560,2008-12-16 00:00:00,"15.00, 24.00",1.7783793210983276
3561,2008-12-16 00:00:00,"15.00, 27.00",1.6696206331253052
3562,2008-12-16 00:00:00,"15.00, 30.00",1.5555843114852905
3563,2008-12-16 00:00:00,"15.00, 33.00",1.4562948942184448
3564,2008-12-16 00:00:00,"15.00, 36.00",1.4353755712509155
3565,2008-12-16 00:00:00,"12.00, 24.00",1.8120933771133423
3566,2008-12-16 00:00:00,"12.00, 27.00",1.6504486799240112
3567,2008-12-16 00:00:00,"12.00, 30.00",1.5600999593734741
3568,2008-12-16 00:00:00,"12.00, 33.00",1.3478039503097534
3569,2008-12-16 00:00:00,"12.00, 36.00",1.2112456560134888
3570,2008-12-16 00:00:00,"9.00, 24.00",1.5092114210128784
3571,2008-12-16 00:00:00,"9.00, 27.00",1.543257236480713
3572,2008-12-16 00:00:00,"9.00, 30.00",1.2798362970352173
3573,2008-12-16 00:00:00,"9.00, 33.00",1.0809916257858276
3574,2008-12-16 00:00:00,"9.00, 36.00",1.0894558429718018
3575,2008-12-16 00:00:00,"21.00, 24.00",-0.06719109416007996
3576,2008-12-16 00:00:00,"21.00, 27.00",-0.06512254476547241
3577,2008-12-16 00:00:00,"21.00, 30.00",-0.07176651805639267
3578,2008-12-16 00:00:00,"21.00, 33.00",-0.07681668549776077
3579,2008-12-16 00:00:00,"21.00, 36.00",-0.08235955983400345
3580,2008-12-16 00:00:00,"18.00, 24.00",-0.07314005494117737
3581,2008-12-16 00:00:00,"18.00, 27.00",-0.07600944489240646
3582,2008-12-16 00:00:00,"18.00, 30.00",-0.07432752847671509
3583,2008-12-16 00:00:00,"18.00, 33.00",-0.08195298910140991
3584,2008-12-16 00:00:00,"18.00, 36.00",-0.0849294364452362
3585,2008-12-16 00:00:00,"15.00, 24.00",-0.09115453064441681
3586,2008-12-16 00:00:00,"15.00, 27.00",-0.09137701243162155
3587,2008-12-16 00:00:00,"15.00, 30.00",-0.0830073207616806
3588,2008-12-16 00:00:00,"15.00, 33.00",-0.09600091725587845
3589,2008-12-16 00:00:00,"15.00, 36.00",-0.09469948709011078
3590,2008-12-16 00:00:00,"12.00, 24.00",-0.11001390218734741
3591,2008-12-16 00:00:00,"12.00, 27.00",-0.09880902618169785
3592,2008-12-16 00:00:00,"12.00, 30.00",-0.10393155366182327
3593,2008-12-16 00:00:00,"12.00, 33.00",-0.10206407308578491
3594,2008-12-16 00:00:00,"12.00, 36.00",-0.0930933803319931
3595,2008-12-16 00:00:00,"9.00, 24.00",-0.12221600860357285
3596,2008-12-16 00:00:00,"9.00, 27.00",-0.11635712534189224
3597,2008-12-16 00:00:00,"9.00, 30.00",-0.11040521413087845
3598,2008-12-16 00:00:00,"9.00, 33.00",-0.1072397530078888
3599,2008-12-16 00:00:00,"9.00, 36.00",-0.09287877380847931
3600,2009-01-16 00:00:00,"21.00, 24.00",1.799879550933838
3601,2009-01-16 00:00:00,"21.00, 27.00",1.7583361864089966
3602,2009-01-16 00:00:00,"21.00, 30.00",1.830095887184143
3603,2009-01-16 00:00:00,"21.00, 33.00",1.857129454612732
3604,2009-01-16 00:00:00,"21.00, 36.00",1.4460498094558716
3605,2009-01-16 00:00:00,"18.00, 24.00",1.8289602994918823
3606,2009-01-16 00:00:00,"18.00, 27.00",1.8339794874191284
3607,2009-01-16 00:00:00,"18.00, 30.00",1.8049031496047974
3608,2009-01-16 00:00:00,"18.00, 33.00",1.7083523273468018
3609,2009-01-16 00:00:00,"18.00, 36.00",1.31268310546875
3610,2009-01-16 00:00:00,"15.00, 24.00",1.9628552198410034
3611,2009-01-16 00:00:00,"15.00, 27.00",1.864654541015625
3612,2009-01-16 00:00:00,"15.00, 30.00",1.7815226316452026
3613,2009-01-16 00:00:00,"15.00, 33.00",1.6852662563323975
3614,2009-01-16 00:00:00,"15.00, 36.00",1.553789734840393
3615,2009-01-16 00:00:00,"12.00, 24.00",2.0713629722595215
3616,2009-01-16 00:00:00,"12.00, 27.00",1.9420520067214966
3617,2009-01-16 00:00:00,"12.00, 30.00",1.774003505706787
3618,2009-01-16 00:00:00,"12.00, 33.00",1.6221717596054077
3619,2009-01-16 00:00:00,"12.00, 36.00",1.444206953048706
3620,2009-01-16 00:00:00,"9.00, 24.00",1.7593058347702026
3621,2009-01-16 00:00:00,"9.00, 27.00",1.7230430841445923
3622,2009-01-16 00:00:00,"9.00, 30.00",1.5012186765670776
3623,2009-01-16 00:00:00,"9.00, 33.00",1.255577802658081
3624,2009-01-16 00:00:00,"9.00, 36.00",1.0912997722625732
3625,2009-01-16 00:00:00,"21.00, 24.00",-0.07606653869152069
3626,2009-01-16 00:00:00,"21.00, 27.00",-0.0734260305762291
3627,2009-01-16 00:00:00,"21.00, 30.00",-0.08139555156230927
3628,2009-01-16 00:00:00,"21.00, 33.00",-0.08738462626934052
3629,2009-01-16 00:00:00,"21.00, 36.00",-0.09180770069360733
3630,2009-01-16 00:00:00,"18.00, 24.00",-0.08025040477514267
3631,2009-01-16 00:00:00,"18.00, 27.00",-0.0833430141210556
3632,2009-01-16 00:00:00,"18.00, 30.00",-0.0830988734960556
3633,2009-01-16 00:00:00,"18.00, 33.00",-0.09149366617202759
3634,2009-01-16 00:00:00,"18.00, 36.00",-0.09095567464828491
3635,2009-01-16 00:00:00,"15.00, 24.00",-0.0991368442773819
3636,2009-01-16 00:00:00,"15.00, 27.00",-0.10100678354501724
3637,2009-01-16 00:00:00,"15.00, 30.00",-0.09321938455104828
3638,2009-01-16 00:00:00,"15.00, 33.00",-0.10779202729463577
3639,2009-01-16 00:00:00,"15.00, 36.00",-0.10561838746070862
3640,2009-01-16 00:00:00,"12.00, 24.00",-0.1219644844532013
3641,2009-01-16 00:00:00,"12.00, 27.00",-0.10961077362298965
3642,2009-01-16 00:00:00,"12.00, 30.00",-0.1149897426366806
3643,2009-01-16 00:00:00,"12.00, 33.00",-0.1112513393163681
3644,2009-01-16 00:00:00,"12.00, 36.00",-0.10808735340833664
3645,2009-01-16 00:00:00,"9.00, 24.00",-0.1381840854883194
3646,2009-01-16 00:00:00,"9.00, 27.00",-0.12723861634731293
3647,2009-01-16 00:00:00,"9.00, 30.00",-0.11836439371109009
3648,2009-01-16 00:00:00,"9.00, 33.00",-0.11315179616212845
3649,2009-01-16 00:00:00,"9.00, 36.00",-0.09172452241182327
3650,2009-02-16 00:00:00,"21.00, 24.00",2.0238685607910156
3651,2009-02-16 00:00:00,"21.00, 27.00",1.940255880355835
3652,2009-02-16 00:00:00,"21.00, 30.00",1.9337365627288818
3653,2009-02-16 00:00:00,"21.00, 33.00",1.8815721273422241
3654,2009-02-16 00:00:00,"21.00, 36.00",1.5383474826812744
3655,2009-02-16 00:00:00,"18.00, 24.00",1.9538917541503906
3656,2009-02-16 00:00:00,"18.00, 27.00",1.9535446166992188
3657,2009-02-16 00:00:00,"18.00, 30.00",1.908905029296875
3658,2009-02-16 00:00:00,"18.00, 33.00",1.7760827541351318
3659,2009-02-16 00:00:00,"18.00, 36.00",1.5130964517593384
3660,2009-02-16 00:00:00,"15.00, 24.00",1.9935150146484375
